center_freq,average,start,end,congestion,start,end
155312000.0,-7.885385206896551,2019-05-02 09:09:10,2019-05-02 09:10:10,,,
155312000.0,-7.628557736666666,2019-05-02 09:10:00,2019-05-02 09:11:00,,,
155312000.0,-7.977772826666666,2019-05-02 09:10:50,2019-05-02 09:11:50,,,
155312000.0,-8.325387026666666,2019-05-02 09:11:40,2019-05-02 09:12:40,,,
155312000.0,-8.522011106896551,2019-05-02 09:12:30,2019-05-02 09:13:30,,,
155312000.0,-8.44079795172414,2019-05-02 09:13:20,2019-05-02 09:14:20,,,
155312000.0,-8.35080332,2019-05-02 09:14:10,2019-05-02 09:15:10,,,
155312000.0,-8.174877389999997,2019-05-02 09:15:00,2019-05-02 09:16:00,,,
155312000.0,-8.579391156666667,2019-05-02 09:15:50,2019-05-02 09:16:50,,,
155312000.0,-7.655267406896553,2019-05-02 09:16:40,2019-05-02 09:17:40,,,
155312000.0,-8.628440662068964,2019-05-02 09:17:30,2019-05-02 09:18:30,,,
155312000.0,-8.105234526666667,2019-05-02 09:18:20,2019-05-02 09:19:20,,,
155312000.0,-8.093838916666666,2019-05-02 09:19:10,2019-05-02 09:20:10,,,
155312000.0,-8.085332072413793,2019-05-02 09:20:00,2019-05-02 09:21:00,,,
155312000.0,-8.10650419,2019-05-02 09:20:50,2019-05-02 09:21:50,,,
155312000.0,-7.504506726666667,2019-05-02 09:21:40,2019-05-02 09:22:40,,,
155312000.0,-7.687097153333331,2019-05-02 09:22:30,2019-05-02 09:23:30,,,
155312000.0,-7.718885979999997,2019-05-02 09:23:20,2019-05-02 09:24:20,,,
155312000.0,-7.150103289655172,2019-05-02 09:24:10,2019-05-02 09:25:10,,,
155312000.0,-8.629343330000001,2019-05-02 09:25:00,2019-05-02 09:26:00,,,
155312000.0,-8.085503446666669,2019-05-02 09:25:50,2019-05-02 09:26:50,,,
155312000.0,-8.105226093333334,2019-05-02 09:26:40,2019-05-02 09:27:40,,,
155312000.0,-8.336091693333334,2019-05-02 09:27:30,2019-05-02 09:28:30,,,
155312000.0,-8.120634489655174,2019-05-02 09:28:20,2019-05-02 09:29:20,,,
155312000.0,-7.5767829099999995,2019-05-02 09:29:10,2019-05-02 09:30:10,,,
155312000.0,-7.742251426666666,2019-05-02 09:30:00,2019-05-02 09:31:00,,,
155312000.0,-7.912701359999998,2019-05-02 09:30:50,2019-05-02 09:31:50,,,
155312000.0,-7.695915510344825,2019-05-02 09:31:40,2019-05-02 09:32:40,,,
155312000.0,-7.9056309833333325,2019-05-02 09:32:30,2019-05-02 09:33:30,,,
155312000.0,-8.549825696666668,2019-05-02 09:33:20,2019-05-02 09:34:20,,,
155312000.0,-8.033401373333335,2019-05-02 09:34:10,2019-05-02 09:35:10,,,
155312000.0,-8.111656213333331,2019-05-02 09:35:00,2019-05-02 09:36:00,,,
155312000.0,-7.504459831034482,2019-05-02 09:35:50,2019-05-02 09:36:50,,,
155312000.0,-7.497912073333335,2019-05-02 09:36:40,2019-05-02 09:37:40,,,
155312000.0,-8.594935090000002,2019-05-02 09:37:30,2019-05-02 09:38:30,,,
155312000.0,-8.789774223333332,2019-05-02 09:38:20,2019-05-02 09:39:20,,,
155312000.0,-8.972094360000002,2019-05-02 09:39:10,2019-05-02 09:40:10,,,
155312000.0,-8.345435065517238,2019-05-02 09:40:00,2019-05-02 09:41:00,,,
155312000.0,-8.415251770000001,2019-05-02 09:40:50,2019-05-02 09:41:50,,,
155312000.0,-8.878028376666666,2019-05-02 09:41:40,2019-05-02 09:42:40,,,
155312000.0,-7.959986819999999,2019-05-02 09:42:30,2019-05-02 09:43:30,,,
155312000.0,-8.422116479999998,2019-05-02 09:43:20,2019-05-02 09:44:20,,,
155312000.0,-8.488175024137933,2019-05-02 09:44:10,2019-05-02 09:45:10,,,
155312000.0,-8.708639979310341,2019-05-02 09:45:00,2019-05-02 09:46:00,,,
155312000.0,-8.14473472,2019-05-02 09:45:50,2019-05-02 09:46:50,,,
155312000.0,-8.133469996666667,2019-05-02 09:46:40,2019-05-02 09:47:40,,,
155312000.0,-8.731868763333333,2019-05-02 09:47:30,2019-05-02 09:48:30,,,
155312000.0,-7.861403853333334,2019-05-02 09:48:20,2019-05-02 09:49:20,,,
155312000.0,-7.452836199999998,2019-05-02 09:49:10,2019-05-02 09:50:10,,,
155312000.0,-8.069897860000001,2019-05-02 09:50:00,2019-05-02 09:51:00,,,
155312000.0,-8.493833653333335,2019-05-02 09:50:50,2019-05-02 09:51:50,,,
155312000.0,-8.996792476666668,2019-05-02 09:51:40,2019-05-02 09:52:40,,,
155312000.0,-8.516635486206898,2019-05-02 09:52:30,2019-05-02 09:53:30,,,
155312000.0,-7.739659066666667,2019-05-02 09:53:20,2019-05-02 09:54:20,,,
155312000.0,-8.30790698,2019-05-02 09:54:10,2019-05-02 09:55:10,,,
155312000.0,-7.681633256666666,2019-05-02 09:55:00,2019-05-02 09:56:00,,,
155312000.0,-7.2687931699999995,2019-05-02 09:55:50,2019-05-02 09:56:50,,,
155312000.0,-8.536963320689654,2019-05-02 09:56:40,2019-05-02 09:57:40,,,
155312000.0,-7.769654766666667,2019-05-02 09:57:30,2019-05-02 09:58:30,,,
155312000.0,-7.640097226666668,2019-05-02 09:58:20,2019-05-02 09:59:20,,,
155312000.0,-7.534510299999999,2019-05-02 09:59:10,2019-05-02 10:00:10,,,
155312000.0,-7.690368234482759,2019-05-02 10:00:00,2019-05-02 10:01:00,,,
155312000.0,-8.165670510000002,2019-05-02 10:00:50,2019-05-02 10:01:50,,,
155312000.0,-7.623981383333334,2019-05-02 10:01:40,2019-05-02 10:02:40,,,
155312000.0,-7.678691889333332,2019-05-02 10:02:30,2019-05-02 10:03:30,,,
155312000.0,-5.93081173448276,2019-05-02 10:03:20,2019-05-02 10:04:20,2.0,2019-05-02 10:03:20,2019-05-02 10:04:20
155312000.0,4.827884856666667,2019-05-02 10:04:10,2019-05-02 10:05:10,14.0,2019-05-02 10:04:10,2019-05-02 10:05:10
155312000.0,-8.275245536666667,2019-05-02 10:05:00,2019-05-02 10:06:00,,,
155312000.0,-7.439552400000001,2019-05-02 10:05:50,2019-05-02 10:06:50,,,
155312000.0,-7.788386041379308,2019-05-02 10:06:40,2019-05-02 10:07:40,,,
155312000.0,-7.711388549999999,2019-05-02 10:07:30,2019-05-02 10:08:30,,,
155312000.0,-8.082222243333332,2019-05-02 10:08:20,2019-05-02 10:09:20,,,
155312000.0,-7.911733943333334,2019-05-02 10:09:10,2019-05-02 10:10:10,,,
155312000.0,-8.320131523333334,2019-05-02 10:10:00,2019-05-02 10:11:00,,,
155312000.0,-7.320483148275862,2019-05-02 10:10:50,2019-05-02 10:11:50,,,
155312000.0,-7.7342019099999995,2019-05-02 10:11:40,2019-05-02 10:12:40,,,
155312000.0,-7.725941153333332,2019-05-02 10:12:30,2019-05-02 10:13:30,,,
155312000.0,-7.690522540000001,2019-05-02 10:13:20,2019-05-02 10:14:20,,,
155312000.0,-7.696240650000001,2019-05-02 10:14:10,2019-05-02 10:15:10,,,
155312000.0,-8.948829886206896,2019-05-02 10:15:00,2019-05-02 10:16:00,,,
155312000.0,-8.545135926666667,2019-05-02 10:15:50,2019-05-02 10:16:50,,,
155312000.0,-8.011974126666665,2019-05-02 10:16:40,2019-05-02 10:17:40,,,
155312000.0,-7.9321396900000005,2019-05-02 10:17:30,2019-05-02 10:18:30,,,
155312000.0,-7.736005448275862,2019-05-02 10:18:20,2019-05-02 10:19:20,,,
155312000.0,-8.277121173333333,2019-05-02 10:19:10,2019-05-02 10:20:10,,,
155312000.0,-8.096352653333334,2019-05-02 10:20:00,2019-05-02 10:21:00,,,
155312000.0,-8.308338043333332,2019-05-02 10:20:50,2019-05-02 10:21:50,,,
155312000.0,-7.8165773,2019-05-02 10:21:40,2019-05-02 10:22:40,,,
155312000.0,-8.07210455,2019-05-02 10:22:30,2019-05-02 10:23:30,,,
155312000.0,-7.688953610000001,2019-05-02 10:23:20,2019-05-02 10:24:20,,,
155312000.0,-7.368461319999999,2019-05-02 10:24:10,2019-05-02 10:25:10,,,
155312000.0,-8.11603576,2019-05-02 10:25:00,2019-05-02 10:26:00,,,
155312000.0,-8.14011643448276,2019-05-02 10:25:50,2019-05-02 10:26:50,,,
155312000.0,-8.47973847,2019-05-02 10:26:40,2019-05-02 10:27:40,,,
155312000.0,-6.852728886666668,2019-05-02 10:27:30,2019-05-02 10:28:30,,,
155312000.0,-7.8292324666666655,2019-05-02 10:28:20,2019-05-02 10:29:20,,,
155312000.0,-8.099020003333333,2019-05-02 10:29:10,2019-05-02 10:30:10,,,
155312000.0,-8.17998747586207,2019-05-02 10:30:00,2019-05-02 10:31:00,,,
155312000.0,-7.80870218,2019-05-02 10:30:50,2019-05-02 10:31:50,,,
155312000.0,-7.965036016666667,2019-05-02 10:31:40,2019-05-02 10:32:40,,,
155312000.0,-7.825380106666665,2019-05-02 10:32:30,2019-05-02 10:33:30,,,
155312000.0,-7.726875144827586,2019-05-02 10:33:20,2019-05-02 10:34:20,,,
155312000.0,-7.948730875862071,2019-05-02 10:34:10,2019-05-02 10:35:10,,,
155312000.0,-7.571892966666666,2019-05-02 10:35:00,2019-05-02 10:36:00,,,
155312000.0,-7.790762589999999,2019-05-02 10:35:50,2019-05-02 10:36:50,,,
155312000.0,-8.012365140000002,2019-05-02 10:36:40,2019-05-02 10:37:40,,,
155312000.0,-8.202768713793105,2019-05-02 10:37:30,2019-05-02 10:38:30,,,
155312000.0,-8.044828780000001,2019-05-02 10:38:20,2019-05-02 10:39:20,,,
155312000.0,-8.408338943333332,2019-05-02 10:39:10,2019-05-02 10:40:10,,,
155312000.0,-8.403982719999998,2019-05-02 10:40:00,2019-05-02 10:41:00,,,
155312000.0,-8.305264386666666,2019-05-02 10:40:50,2019-05-02 10:41:50,,,
155312000.0,-8.665575731034481,2019-05-02 10:41:40,2019-05-02 10:42:40,,,
155312000.0,-8.262280333333333,2019-05-02 10:42:30,2019-05-02 10:43:30,,,
155312000.0,-7.676207216666666,2019-05-02 10:43:20,2019-05-02 10:44:20,,,
155312000.0,-8.220866886666668,2019-05-02 10:44:10,2019-05-02 10:45:10,,,
155312000.0,-7.943018579310347,2019-05-02 10:45:00,2019-05-02 10:46:00,,,
155312000.0,-7.500312613333334,2019-05-02 10:45:50,2019-05-02 10:46:50,,,
155312000.0,-7.90592166,2019-05-02 10:46:40,2019-05-02 10:47:40,,,
155312000.0,-7.400541596666668,2019-05-02 10:47:30,2019-05-02 10:48:30,,,
155312000.0,-7.901865189655171,2019-05-02 10:48:20,2019-05-02 10:49:20,,,
155312000.0,-8.086093644827587,2019-05-02 10:49:10,2019-05-02 10:50:10,,,
155312000.0,-8.008326656666666,2019-05-02 10:50:00,2019-05-02 10:51:00,,,
155312000.0,-8.184602896666666,2019-05-02 10:50:50,2019-05-02 10:51:50,,,
155312000.0,-7.756376173333334,2019-05-02 10:51:40,2019-05-02 10:52:40,,,
155312000.0,-8.113168882758622,2019-05-02 10:52:30,2019-05-02 10:53:30,,,
155312000.0,-8.073453269999998,2019-05-02 10:53:20,2019-05-02 10:54:20,,,
155312000.0,-8.440885123333333,2019-05-02 10:54:10,2019-05-02 10:55:10,,,
155312000.0,-8.438170456666667,2019-05-02 10:55:00,2019-05-02 10:56:00,,,
155312000.0,-7.962505953333333,2019-05-02 10:55:50,2019-05-02 10:56:50,,,
155312000.0,-7.840653372413794,2019-05-02 10:56:40,2019-05-02 10:57:40,,,
155312000.0,-8.011682666666667,2019-05-02 10:57:30,2019-05-02 10:58:30,,,
155312000.0,-7.994516036666666,2019-05-02 10:58:20,2019-05-02 10:59:20,,,
155312000.0,-8.415823703333333,2019-05-02 10:59:10,2019-05-02 11:00:10,,,
155312000.0,-7.965709579310343,2019-05-02 11:00:00,2019-05-02 11:01:00,,,
155312000.0,-9.003693363333332,2019-05-02 11:00:50,2019-05-02 11:01:50,,,
155312000.0,-8.484616309999998,2019-05-02 11:01:40,2019-05-02 11:02:40,,,
155312000.0,-0.7486474333333336,2019-05-02 11:02:30,2019-05-02 11:03:30,8.0,2019-05-02 11:02:30,2019-05-02 11:03:30
155312000.0,-7.5879803599999995,2019-05-02 11:03:20,2019-05-02 11:04:20,1.0,2019-05-02 11:03:20,2019-05-02 11:04:20
155312000.0,3.037062806896551,2019-05-02 11:04:10,2019-05-02 11:05:10,11.0,2019-05-02 11:04:10,2019-05-02 11:05:10
155312000.0,-8.109353453333334,2019-05-02 11:05:00,2019-05-02 11:06:00,,,
155312000.0,-7.82794389,2019-05-02 11:05:50,2019-05-02 11:06:50,,,
155312000.0,-5.991609573333334,2019-05-02 11:06:40,2019-05-02 11:07:40,2.0,2019-05-02 11:06:40,2019-05-02 11:07:40
155312000.0,-6.934849406896552,2019-05-02 11:07:30,2019-05-02 11:08:30,1.0,2019-05-02 11:07:30,2019-05-02 11:08:30
155312000.0,-4.665081316666668,2019-05-02 11:08:20,2019-05-02 11:09:20,3.0,2019-05-02 11:08:20,2019-05-02 11:09:20
155312000.0,0.4135627666666667,2019-05-02 11:09:10,2019-05-02 11:10:10,7.0,2019-05-02 11:09:10,2019-05-02 11:10:10
155312000.0,-7.633610286666667,2019-05-02 11:10:00,2019-05-02 11:11:00,,,
155312000.0,-7.570321430000001,2019-05-02 11:10:50,2019-05-02 11:11:50,,,
155312000.0,-7.744596934482757,2019-05-02 11:11:40,2019-05-02 11:12:40,,,
155312000.0,-5.82954886,2019-05-02 11:12:30,2019-05-02 11:13:30,2.0,2019-05-02 11:12:30,2019-05-02 11:13:30
155312000.0,-7.673286776666666,2019-05-02 11:13:20,2019-05-02 11:14:20,,,
155312000.0,-8.207296306666665,2019-05-02 11:14:10,2019-05-02 11:15:10,,,
155312000.0,-8.610068213793104,2019-05-02 11:15:00,2019-05-02 11:16:00,,,
155312000.0,-8.118631573333333,2019-05-02 11:15:50,2019-05-02 11:16:50,,,
155312000.0,-7.979111820000002,2019-05-02 11:16:40,2019-05-02 11:17:40,,,
155312000.0,-8.051129090000002,2019-05-02 11:17:30,2019-05-02 11:18:30,,,
155312000.0,-8.283135027586209,2019-05-02 11:18:20,2019-05-02 11:19:20,,,
155312000.0,-8.492355724137932,2019-05-02 11:19:10,2019-05-02 11:20:10,,,
155312000.0,-7.944280903333334,2019-05-02 11:20:00,2019-05-02 11:21:00,,,
155312000.0,-8.546306560000001,2019-05-02 11:20:50,2019-05-02 11:21:50,,,
155312000.0,-8.459085593333333,2019-05-02 11:21:40,2019-05-02 11:22:40,,,
155312000.0,-8.185194586206897,2019-05-02 11:22:30,2019-05-02 11:23:30,,,
155312000.0,-7.541238227586208,2019-05-02 11:23:20,2019-05-02 11:24:20,,,
155312000.0,-8.567507273333332,2019-05-02 11:24:10,2019-05-02 11:25:10,,,
155312000.0,-7.317867023333333,2019-05-02 11:25:00,2019-05-02 11:26:00,,,
155312000.0,-7.88788174,2019-05-02 11:25:50,2019-05-02 11:26:50,,,
155312000.0,2.2087541413793095,2019-05-02 11:26:40,2019-05-02 11:27:40,10.0,2019-05-02 11:26:40,2019-05-02 11:27:40
155312000.0,-1.3454059533333336,2019-05-02 11:27:30,2019-05-02 11:28:30,7.0,2019-05-02 11:27:30,2019-05-02 11:28:30
155312000.0,-4.523643233333333,2019-05-02 11:28:20,2019-05-02 11:29:20,4.0,2019-05-02 11:28:20,2019-05-02 11:29:20
155312000.0,0.4720555133333329,2019-05-02 11:29:10,2019-05-02 11:30:10,8.0,2019-05-02 11:29:10,2019-05-02 11:30:10
155312000.0,-8.022370306666666,2019-05-02 11:30:00,2019-05-02 11:31:00,,,
155312000.0,-8.305991703448274,2019-05-02 11:30:50,2019-05-02 11:31:50,,,
155312000.0,-7.782012903333333,2019-05-02 11:31:40,2019-05-02 11:32:40,,,
155312000.0,-7.719518223333333,2019-05-02 11:32:30,2019-05-02 11:33:30,,,
155312000.0,-8.891427229999998,2019-05-02 11:33:20,2019-05-02 11:34:20,,,
155312000.0,-7.954881629999999,2019-05-02 11:34:10,2019-05-02 11:35:10,,,
155312000.0,-7.484797851724137,2019-05-02 11:35:00,2019-05-02 11:36:00,,,
155312000.0,-7.874561073333331,2019-05-02 11:35:50,2019-05-02 11:36:50,,,
155312000.0,-7.419906439999999,2019-05-02 11:36:40,2019-05-02 11:37:40,,,
155312000.0,-8.519487416666667,2019-05-02 11:37:30,2019-05-02 11:38:30,,,
155312000.0,-7.88431385862069,2019-05-02 11:38:20,2019-05-02 11:39:20,,,
155312000.0,-7.6571994,2019-05-02 11:39:10,2019-05-02 11:40:10,,,
155312000.0,-8.09601196,2019-05-02 11:40:00,2019-05-02 11:41:00,,,
155312000.0,-7.906303786666668,2019-05-02 11:40:50,2019-05-02 11:41:50,,,
155312000.0,-7.650450083333333,2019-05-02 11:41:40,2019-05-02 11:42:40,,,
155312000.0,-7.915018186206898,2019-05-02 11:42:30,2019-05-02 11:43:30,,,
155312000.0,-8.029322976666666,2019-05-02 11:43:20,2019-05-02 11:44:20,,,
155312000.0,-8.328524523333332,2019-05-02 11:44:10,2019-05-02 11:45:10,,,
155312000.0,-7.729159796666669,2019-05-02 11:45:00,2019-05-02 11:46:00,,,
155312000.0,-8.56541524827586,2019-05-02 11:45:50,2019-05-02 11:46:50,,,
155312000.0,-8.064384076666666,2019-05-02 11:46:40,2019-05-02 11:47:40,,,
155312000.0,-8.231457070000001,2019-05-02 11:47:30,2019-05-02 11:48:30,,,
155312000.0,-8.086057706666667,2019-05-02 11:48:20,2019-05-02 11:49:20,,,
155312000.0,-7.720852579310344,2019-05-02 11:49:10,2019-05-02 11:50:10,,,
155312000.0,-8.308790163333333,2019-05-02 11:50:00,2019-05-02 11:51:00,,,
155312000.0,-8.870104136666667,2019-05-02 11:50:50,2019-05-02 11:51:50,,,
155312000.0,-8.13287876,2019-05-02 11:51:40,2019-05-02 11:52:40,,,
155312000.0,-8.28483935,2019-05-02 11:52:30,2019-05-02 11:53:30,,,
155312000.0,-8.003732706896551,2019-05-02 11:53:20,2019-05-02 11:54:20,,,
155312000.0,-8.409268793333332,2019-05-02 11:54:10,2019-05-02 11:55:10,,,
155312000.0,-8.171173433333335,2019-05-02 11:55:00,2019-05-02 11:56:00,,,
155312000.0,-7.597840636666668,2019-05-02 11:55:50,2019-05-02 11:56:50,,,
155312000.0,-8.30058971724138,2019-05-02 11:56:40,2019-05-02 11:57:40,,,
155312000.0,-7.7085458749999995,2019-05-02 11:57:30,2019-05-02 11:58:30,,,
