localdatetime,predict
2019-04-27-10-42,0.23889777064323425
2019-04-27-10-43,0.2377358078956604
2019-04-27-10-44,0.22710558772087097
2019-04-27-10-45,0.21532487869262695
2019-04-27-10-46,0.22670142352581024
2019-04-27-10-47,0.2090323269367218
2019-04-27-10-48,0.26806995272636414
2019-04-27-10-49,0.2538696527481079
2019-04-27-10-50,0.21465077996253967
2019-04-27-10-51,0.225035160779953
2019-04-27-10-52,0.23467697203159332
2019-04-27-10-53,0.2185719907283783
2019-04-27-10-54,0.20529517531394958
2019-04-27-10-55,0.18938587605953217
2019-04-27-10-56,0.22500388324260712
2019-04-27-10-57,0.21476642787456512
2019-04-27-10-58,0.21132193505764008
2019-04-27-10-59,0.21529339253902435
2019-04-27-11-00,0.21903035044670105
2019-04-27-11-01,0.21924418210983276
2019-04-27-11-02,0.21142548322677612
2019-04-27-11-03,0.24578545987606049
2019-04-27-11-04,0.20534291863441467
2019-04-27-11-05,0.17440010607242584
2019-04-27-11-06,0.19010509550571442
2019-04-27-11-07,0.19029571115970612
2019-04-27-11-08,0.20200812816619873
2019-04-27-11-09,0.2054097205400467
2019-04-27-11-10,0.2137971818447113
2019-04-27-11-11,0.20584958791732788
2019-04-27-11-12,0.20904608070850372
2019-04-27-11-13,0.1900707185268402
2019-04-27-11-14,0.20051109790802002
2019-04-27-11-15,0.2127642035484314
2019-04-27-11-16,0.1911901980638504
2019-04-27-11-17,0.2281847447156906
2019-04-27-11-18,0.19028052687644958
2019-04-27-11-19,0.18825343251228333
2019-04-27-11-20,0.2282252311706543
2019-04-27-11-21,0.19763734936714172
2019-04-27-11-22,0.1646828055381775
2019-04-27-11-23,0.16626328229904175
2019-04-27-11-24,0.2154769003391266
2019-04-27-11-25,0.23063285648822784
2019-04-27-11-26,0.20511899888515472
2019-04-27-11-27,0.1958570033311844
2019-04-27-11-28,0.21636804938316345
2019-04-27-11-29,0.20785930752754211
2019-04-27-11-30,0.19527733325958252
2019-04-27-11-31,0.24652338027954102
2019-04-27-11-32,0.24048170447349548
