localdatetime,predict
2019-04-20-16-26,0.15266571938991547
2019-04-20-16-27,0.19993546605110168
2019-04-20-16-28,0.15131856501102448
2019-04-20-16-29,0.1768835186958313
2019-04-20-16-30,0.16432471573352814
2019-04-20-16-31,0.15855631232261658
2019-04-20-16-32,0.17274880409240723
2019-04-20-16-33,0.16787004470825195
2019-04-20-16-34,0.16463400423526764
2019-04-20-16-35,0.15931294858455658
2019-04-20-16-36,0.1703857183456421
2019-04-20-16-37,0.16324160993099213
2019-04-20-16-38,0.1619822084903717
2019-04-20-16-39,0.15780091285705566
2019-04-20-16-40,0.16227951645851135
2019-04-20-16-41,0.1717497557401657
2019-04-20-16-42,0.1608663648366928
2019-04-20-16-43,0.1601075977087021
2019-04-20-16-44,0.15005452930927277
2019-04-20-16-45,0.15956754982471466
2019-04-20-16-46,0.1301766186952591
2019-04-20-16-47,0.15745048224925995
2019-04-20-16-48,0.14065425097942352
2019-04-20-16-49,0.13250158727169037
2019-04-20-16-50,0.14856669306755066
2019-04-20-16-51,0.1403171569108963
2019-04-20-16-52,0.1469455510377884
2019-04-20-16-53,0.1647031009197235
2019-04-20-16-54,0.14007508754730225
2019-04-20-16-55,0.14288227260112762
2019-04-20-16-56,0.15856841206550598
2019-04-20-16-57,0.1933853179216385
2019-04-20-16-58,0.14701469242572784
2019-04-20-16-59,0.1419348120689392
2019-04-20-17-00,0.15128089487552643
2019-04-20-17-01,0.14102035760879517
2019-04-20-17-02,0.15378674864768982
2019-04-20-17-03,0.1569579690694809
2019-04-20-17-04,0.14485515654087067
2019-04-20-17-05,0.14894318580627441
2019-04-20-17-06,0.17201438546180725
2019-04-20-17-07,0.1580687314271927
2019-04-20-17-08,0.18095286190509796
2019-04-20-17-09,0.16109274327754974
2019-04-20-17-10,0.14073412120342255
2019-04-20-17-11,0.15843918919563293
2019-04-20-17-12,0.17494826018810272
2019-04-20-17-13,0.1699182391166687
2019-04-20-17-14,0.1645153909921646
2019-04-20-17-15,0.16624276340007782
2019-04-20-17-16,0.15940849483013153
2019-04-20-17-17,0.16923287510871887
2019-04-20-17-18,0.18005920946598053
2019-04-20-17-19,0.15076664090156555
2019-04-20-17-20,0.16077110171318054
2019-04-20-17-21,0.14968807995319366
2019-04-20-17-22,0.1510806679725647
2019-04-20-17-23,0.14976677298545837
2019-04-20-17-24,0.18534636497497559
2019-04-20-17-25,0.1771807074546814
2019-04-20-17-26,0.16199462115764618
2019-04-20-17-27,0.15028078854084015
2019-04-20-17-28,0.14833490550518036
2019-04-20-17-29,0.1680636703968048
2019-04-20-17-30,0.15201394259929657
2019-04-20-17-31,0.152384951710701
2019-04-20-17-32,0.1589566022157669
2019-04-20-17-33,0.16052810847759247
2019-04-20-17-34,0.159676656126976
2019-04-20-17-35,0.1547737568616867
2019-04-20-17-36,0.17015233635902405
2019-04-20-17-37,0.15213149785995483
2019-04-20-17-38,0.16402028501033783
2019-04-20-17-39,0.16045431792736053
2019-04-20-17-40,0.16049440205097198
2019-04-20-17-41,0.15580995380878448
2019-04-20-17-42,0.1518329381942749
2019-04-20-17-43,0.1501072496175766
2019-04-20-17-44,0.159519225358963
2019-04-20-17-45,0.15169833600521088
2019-04-20-17-46,0.162344828248024
2019-04-20-17-47,0.16530190408229828
2019-04-20-17-48,0.1767444610595703
2019-04-20-17-49,0.17061778903007507
2019-04-20-17-50,0.1788264811038971
2019-04-20-17-51,0.16346652805805206
2019-04-20-17-52,0.1763647049665451
2019-04-20-17-53,0.18816277384757996
2019-04-20-17-54,0.19397354125976562
2019-04-20-17-55,0.18519042432308197
2019-04-20-17-56,0.19880737364292145
2019-04-20-17-57,0.2072596400976181
2019-04-20-17-58,0.18579183518886566
2019-04-20-17-59,0.17555321753025055
2019-04-20-18-00,0.16430100798606873
2019-04-20-18-01,0.15523406863212585
2019-04-20-18-02,0.19067229330539703
2019-04-20-18-03,0.17949527502059937
2019-04-20-18-04,0.16042326390743256
2019-04-20-18-05,0.19479402899742126
2019-04-20-18-06,0.1839781254529953
2019-04-20-18-07,0.17082050442695618
2019-04-20-18-08,0.17018772661685944
2019-04-20-18-09,0.16598248481750488
2019-04-20-18-10,0.14830806851387024
2019-04-20-18-11,0.17637039721012115
2019-04-20-18-12,0.17046944797039032
2019-04-20-18-13,0.1629507839679718
2019-04-20-18-14,0.1685761660337448
2019-04-20-18-15,0.17421604692935944
2019-04-20-18-16,0.17175419628620148
2019-04-20-18-17,0.20455382764339447
2019-04-20-18-18,0.21026712656021118
2019-04-20-18-19,0.18853700160980225
2019-04-20-18-20,0.20947951078414917
2019-04-20-18-21,0.21551863849163055
2019-04-20-18-22,0.19258622825145721
2019-04-20-18-23,0.17145583033561707
2019-04-20-18-24,0.21449044346809387
2019-04-20-18-25,0.1721007078886032
2019-04-20-18-26,0.15805862843990326
2019-04-20-18-27,0.18053366243839264
2019-04-20-18-28,0.1764805018901825
2019-04-20-18-29,0.15877464413642883
2019-04-20-18-30,0.16112175583839417
2019-04-20-18-31,0.17731717228889465
2019-04-20-18-32,0.1640804260969162
2019-04-20-18-33,0.18629811704158783
2019-04-20-18-34,0.15455767512321472
2019-04-20-18-35,0.16234731674194336
2019-04-20-18-36,0.1723598688840866
2019-04-20-18-37,0.16807132959365845
2019-04-20-18-38,0.14603793621063232
2019-04-20-18-39,0.1823503077030182
2019-04-20-18-40,0.18831036984920502
2019-04-20-18-41,0.18206395208835602
2019-04-20-18-42,0.19302891194820404
2019-04-20-18-43,0.17511212825775146
2019-04-20-18-44,0.17847344279289246
2019-04-20-18-45,0.1791936755180359
2019-04-20-18-46,0.1626429557800293
2019-04-20-18-47,0.1754157543182373
2019-04-20-18-48,0.19638647139072418
2019-04-20-18-49,0.16250357031822205
2019-04-20-18-50,0.1578667014837265
2019-04-20-18-51,0.1748051792383194
2019-04-20-18-52,0.161094531416893
2019-04-20-18-53,0.15903371572494507
2019-04-20-18-54,0.1732860654592514
2019-04-20-18-55,0.1799943596124649
2019-04-20-18-56,0.17188911139965057
2019-04-20-18-57,0.16784678399562836
2019-04-20-18-58,0.15739092230796814
2019-04-20-18-59,0.1516037881374359
2019-04-20-19-00,0.1779659390449524
2019-04-20-19-01,0.15923835337162018
2019-04-20-19-02,0.14839348196983337
2019-04-20-19-03,0.15167002379894257
2019-04-20-19-04,0.1651247888803482
2019-04-20-19-05,0.16164560616016388
2019-04-20-19-06,0.1799292117357254
2019-04-20-19-07,0.16799886524677277
2019-04-20-19-08,0.22289283573627472
2019-04-20-19-09,0.18353697657585144
2019-04-20-19-10,0.1554620862007141
2019-04-20-19-11,0.14616535604000092
2019-04-20-19-12,0.2075817883014679
2019-04-20-19-13,0.169100821018219
2019-04-20-19-14,0.1599336415529251
2019-04-20-19-15,0.17440466582775116
2019-04-20-19-16,0.16142140328884125
2019-04-20-19-17,0.18018074333667755
2019-04-20-19-18,0.2051471769809723
2019-04-20-19-19,0.19111062586307526
2019-04-20-19-20,0.18250982463359833
2019-04-20-19-21,0.1989315152168274
2019-04-20-19-22,0.2154455929994583
2019-04-20-19-23,0.15566104650497437
2019-04-20-19-24,0.16598913073539734
2019-04-20-19-25,0.16388896107673645
2019-04-20-19-26,0.15752562880516052
2019-04-20-19-27,0.1817876398563385
2019-04-20-19-28,0.16631543636322021
2019-04-20-19-29,0.15704573690891266
2019-04-20-19-30,0.17145007848739624
2019-04-20-19-31,0.174310564994812
2019-04-20-19-32,0.17138421535491943
2019-04-20-19-33,0.17092694342136383
2019-04-20-19-34,0.17261847853660583
2019-04-20-19-35,0.15806178748607635
2019-04-20-19-36,0.19892741739749908
2019-04-20-19-37,0.1652512550354004
2019-04-20-19-38,0.15483605861663818
2019-04-20-19-39,0.16577909886837006
2019-04-20-19-40,0.15094619989395142
2019-04-20-19-41,0.13146376609802246
2019-04-20-19-42,0.15871024131774902
2019-04-20-19-43,0.1473705768585205
2019-04-20-19-44,0.14348529279232025
2019-04-20-19-45,0.1268063187599182
2019-04-20-19-46,0.1260370910167694
2019-04-20-19-47,0.12300270795822144
2019-04-20-19-48,0.15020254254341125
2019-04-20-19-49,0.13166137039661407
2019-04-20-19-50,0.12149174511432648
2019-04-20-19-51,0.1237463653087616
2019-04-20-19-52,0.12229986488819122
2019-04-20-19-53,0.13001388311386108
2019-04-20-19-54,0.11894822865724564
2019-04-20-19-55,0.1417626589536667
2019-04-20-19-56,0.1290287971496582
2019-04-20-19-57,0.10128168016672134
2019-04-20-19-58,0.11146517097949982
2019-04-20-19-59,0.10395360738039017
2019-04-20-20-00,0.12218327820301056
2019-04-20-20-01,0.1371723711490631
2019-04-20-20-02,0.09771961718797684
2019-04-20-20-03,0.132502481341362
2019-04-20-20-04,0.13930074870586395
2019-04-20-20-05,0.07765676826238632
2019-04-20-20-06,0.12006273120641708
2019-04-20-20-07,0.12558794021606445
2019-04-20-20-08,0.07068721204996109
2019-04-20-20-09,0.13067369163036346
2019-04-20-20-10,0.1472996175289154
2019-04-20-20-11,0.09558191895484924
2019-04-20-20-12,0.13840314745903015
2019-04-20-20-13,0.1534484475851059
2019-04-20-20-14,0.10639642179012299
2019-04-20-20-15,0.12414638698101044
2019-04-20-20-16,0.10952015221118927
2019-04-20-20-17,0.09683886915445328
2019-04-20-20-18,0.09994009137153625
2019-04-20-20-19,0.11507130414247513
2019-04-20-20-20,0.11895731091499329
2019-04-20-20-21,0.13494086265563965
2019-04-20-20-22,0.1592765897512436
2019-04-20-20-23,0.11249853670597076
2019-04-20-20-24,0.16518278419971466
2019-04-20-20-25,0.15443134307861328
2019-04-20-20-26,0.11382288485765457
2019-04-20-20-27,0.14774172008037567
2019-04-20-20-28,0.15023474395275116
2019-04-20-20-29,0.13037113845348358
2019-04-20-20-30,0.16104896366596222
2019-04-20-20-31,0.13591642677783966
2019-04-20-20-32,0.15265826880931854
2019-04-20-20-33,0.12759174406528473
2019-04-20-20-34,0.1255250871181488
2019-04-20-20-35,0.09978476911783218
2019-04-20-20-36,0.109368696808815
2019-04-20-20-37,0.14790017902851105
2019-04-20-20-38,0.0954253301024437
2019-04-20-20-39,0.10824646800756454
2019-04-20-20-40,0.07800767570734024
2019-04-20-20-41,0.1050473004579544
2019-04-20-20-42,0.11363677680492401
2019-04-20-20-43,0.15504281222820282
2019-04-20-20-44,0.10707445442676544
2019-04-20-20-45,0.13406874239444733
2019-04-20-20-46,0.09989374876022339
2019-04-20-20-47,0.1243666559457779
2019-04-20-20-48,0.12424520403146744
2019-04-20-20-49,0.13403600454330444
2019-04-20-20-50,0.10328003019094467
2019-04-20-20-51,0.09259901195764542
2019-04-20-20-52,0.13973088562488556
2019-04-20-20-53,0.11831413209438324
2019-04-20-20-54,0.09186724573373795
2019-04-20-20-55,0.1211584210395813
2019-04-20-20-56,0.09340783953666687
2019-04-20-20-57,0.12632036209106445
2019-04-20-20-58,0.15244579315185547
2019-04-20-20-59,0.09821278601884842
2019-04-20-21-00,0.10939281433820724
2019-04-20-21-01,0.09455182403326035
2019-04-20-21-02,0.12673206627368927
2019-04-20-21-03,0.07116596400737762
2019-04-20-21-04,0.11198338866233826
2019-04-20-21-05,0.130767822265625
2019-04-20-21-06,0.10234083980321884
2019-04-20-21-07,0.08902134001255035
2019-04-20-21-08,0.10911191254854202
2019-04-20-21-09,0.09302366524934769
2019-04-20-21-10,0.11407524347305298
2019-04-20-21-11,0.1103074699640274
2019-04-20-21-12,0.09777505695819855
2019-04-20-21-13,0.12292029708623886
2019-04-20-21-14,0.08850961923599243
2019-04-20-21-15,0.09505218267440796
2019-04-20-21-16,0.10840166360139847
2019-04-20-21-17,0.09461113810539246
2019-04-20-21-18,0.12488880008459091
2019-04-20-21-19,0.14889401197433472
2019-04-20-21-20,0.0941053181886673
2019-04-20-21-21,0.09231051802635193
2019-04-20-21-22,0.14696364104747772
2019-04-20-21-23,0.10406674444675446
2019-04-20-21-24,0.16318750381469727
2019-04-20-21-25,0.1520804762840271
2019-04-20-21-26,0.08647751063108444
2019-04-20-21-27,0.08321896195411682
2019-04-20-21-28,0.1109478548169136
2019-04-20-21-29,0.08907990157604218
2019-04-20-21-30,0.09876302629709244
2019-04-20-21-31,0.09526458382606506
2019-04-20-21-32,0.09843284636735916
2019-04-20-21-33,0.08364744484424591
2019-04-20-21-34,0.08994754403829575
2019-04-20-21-35,0.1006351187825203
2019-04-20-21-36,0.11375556886196136
2019-04-20-21-37,0.1153545081615448
2019-04-20-21-38,0.09707284718751907
2019-04-20-21-39,0.1330476701259613
2019-04-20-21-40,0.1181839182972908
2019-04-20-21-41,0.11083003133535385
2019-04-20-21-42,0.1007085070014
2019-04-20-21-43,0.10174699127674103
