localdatetime,predict
2019-04-24-16-00,0.21073202788829803
2019-04-24-16-01,0.18172739446163177
2019-04-24-16-02,0.1569153070449829
2019-04-24-16-03,0.18601147830486298
2019-04-24-16-04,0.16572760045528412
2019-04-24-16-05,0.1779492199420929
2019-04-24-16-06,0.1668078601360321
2019-04-24-16-07,0.19192969799041748
2019-04-24-16-08,0.19273969531059265
2019-04-24-16-09,0.20950943231582642
2019-04-24-16-10,0.1829330325126648
2019-04-24-16-11,0.20006507635116577
2019-04-24-16-12,0.20395734906196594
2019-04-24-16-13,0.18496471643447876
2019-04-24-16-14,0.2251083105802536
2019-04-24-16-15,0.2516634166240692
2019-04-24-16-16,0.1789485067129135
2019-04-24-16-17,0.18838636577129364
2019-04-24-16-18,0.19505177438259125
2019-04-24-16-19,0.1779346913099289
2019-04-24-16-20,0.1832270473241806
2019-04-24-16-21,0.19390065968036652
2019-04-24-16-22,0.16303077340126038
2019-04-24-16-23,0.20000074803829193
2019-04-24-16-24,0.20121051371097565
2019-04-24-16-25,0.18842534720897675
2019-04-24-16-26,0.23116947710514069
2019-04-24-16-27,0.21439634263515472
2019-04-24-16-28,0.1897912174463272
2019-04-24-16-29,0.20119105279445648
2019-04-24-16-30,0.20745401084423065
2019-04-24-16-31,0.15730474889278412
2019-04-24-16-32,0.1624065488576889
2019-04-24-16-33,0.16057592630386353
2019-04-24-16-34,0.16477422416210175
2019-04-24-16-35,0.18090464174747467
2019-04-24-16-36,0.15714041888713837
2019-04-24-16-37,0.18082517385482788
2019-04-24-16-38,0.17702926695346832
2019-04-24-16-39,0.16019883751869202
2019-04-24-16-40,0.16726242005825043
2019-04-24-16-41,0.1697031557559967
2019-04-24-16-42,0.18469756841659546
2019-04-24-16-43,0.14953312277793884
2019-04-24-16-44,0.16836149990558624
2019-04-24-16-45,0.16534657776355743
2019-04-24-16-46,0.16734567284584045
2019-04-24-16-47,0.19565297663211823
2019-04-24-16-48,0.18014952540397644
2019-04-24-16-49,0.15187044441699982
2019-04-24-16-50,0.16419290006160736
2019-04-24-16-51,0.1731562614440918
2019-04-24-16-52,0.15356898307800293
2019-04-24-16-53,0.1661313772201538
2019-04-24-16-54,0.17400690913200378
2019-04-24-16-55,0.1716563105583191
2019-04-24-16-56,0.17556099593639374
2019-04-24-16-57,0.17075186967849731
2019-04-24-16-58,0.15965062379837036
2019-04-24-16-59,0.1664353907108307
2019-04-24-17-00,0.17140434682369232
2019-04-24-17-01,0.16205382347106934
2019-04-24-17-02,0.17282453179359436
2019-04-24-17-03,0.2198251336812973
2019-04-24-17-04,0.18224112689495087
2019-04-24-17-05,0.17528565227985382
2019-04-24-17-06,0.17011518776416779
2019-04-24-17-07,0.1834113597869873
2019-04-24-17-08,0.16323135793209076
2019-04-24-17-09,0.16531866788864136
2019-04-24-17-10,0.1635763943195343
2019-04-24-17-11,0.1623273491859436
2019-04-24-17-12,0.17952029407024384
2019-04-24-17-13,0.15590141713619232
2019-04-24-17-14,0.15533076226711273
2019-04-24-17-15,0.186306431889534
2019-04-24-17-16,0.18169793486595154
2019-04-24-17-17,0.1632220298051834
2019-04-24-17-18,0.18339785933494568
2019-04-24-17-19,0.17891530692577362
2019-04-24-17-20,0.160745307803154
2019-04-24-17-21,0.16222526133060455
2019-04-24-17-22,0.15913602709770203
2019-04-24-17-23,0.16895459592342377
2019-04-24-17-24,0.18339473009109497
2019-04-24-17-25,0.18620525300502777
2019-04-24-17-26,0.15389472246170044
2019-04-24-17-27,0.1626015603542328
2019-04-24-17-28,0.15214471518993378
2019-04-24-17-29,0.17657515406608582
2019-04-24-17-30,0.18231357634067535
2019-04-24-17-31,0.17370104789733887
2019-04-24-17-32,0.1799129843711853
2019-04-24-17-33,0.17435204982757568
2019-04-24-17-34,0.16939537227153778
2019-04-24-17-35,0.1649424135684967
2019-04-24-17-36,0.19810670614242554
2019-04-24-17-37,0.17257706820964813
2019-04-24-17-39,0.17166994512081146
2019-04-24-17-40,0.16473132371902466
2019-04-24-17-41,0.19985587894916534
2019-04-24-17-42,0.15610383450984955
2019-04-24-17-43,0.17852883040905
2019-04-24-17-44,0.17758074402809143
2019-04-24-17-45,0.1572350263595581
2019-04-24-17-46,0.17276710271835327
2019-04-24-17-47,0.1648806929588318
2019-04-24-17-48,0.1650816649198532
2019-04-24-17-49,0.1803295910358429
2019-04-24-17-50,0.16388079524040222
2019-04-24-17-51,0.15888211131095886
2019-04-24-17-52,0.17654824256896973
2019-04-24-17-53,0.20250937342643738
2019-04-24-17-54,0.15460777282714844
2019-04-24-17-55,0.17339715361595154
2019-04-24-17-56,0.2100544571876526
2019-04-24-17-57,0.1809309870004654
2019-04-24-17-58,0.17891652882099152
2019-04-24-17-59,0.18227802217006683
2019-04-24-18-00,0.17980705201625824
2019-04-24-18-01,0.1804799884557724
2019-04-24-18-02,0.18283626437187195
2019-04-24-18-03,0.16475418210029602
2019-04-24-18-04,0.19568204879760742
2019-04-24-18-05,0.19709527492523193
2019-04-24-18-06,0.17385071516036987
2019-04-24-18-07,0.1774594634771347
2019-04-24-18-08,0.20061913132667542
2019-04-24-18-09,0.18364010751247406
2019-04-24-18-10,0.18654978275299072
2019-04-24-18-11,0.20828431844711304
2019-04-24-18-12,0.18329906463623047
2019-04-24-18-13,0.19442254304885864
2019-04-24-18-14,0.19210375845432281
2019-04-24-18-15,0.18562538921833038
2019-04-24-18-16,0.21447235345840454
2019-04-24-18-17,0.20956112444400787
2019-04-24-18-18,0.19335322082042694
2019-04-24-18-19,0.21753570437431335
2019-04-24-18-20,0.20536257326602936
2019-04-24-18-21,0.18682487308979034
2019-04-24-18-22,0.22535210847854614
2019-04-24-18-23,0.2609016001224518
2019-04-24-18-24,0.18076865375041962
2019-04-24-18-25,0.2051788717508316
2019-04-24-18-26,0.21320170164108276
2019-04-24-18-27,0.20169462263584137
2019-04-24-18-28,0.20548535883426666
2019-04-24-18-29,0.2523542046546936
2019-04-24-18-30,0.20627973973751068
2019-04-24-18-31,0.2196856439113617
2019-04-24-18-32,0.20333805680274963
2019-04-24-18-33,0.21485449373722076
2019-04-24-18-34,0.19260667264461517
2019-04-24-18-35,0.20516380667686462
2019-04-24-18-36,0.19106528162956238
2019-04-24-18-37,0.20132115483283997
2019-04-24-18-38,0.22555632889270782
2019-04-24-18-39,0.21455082297325134
2019-04-24-18-40,0.24777810275554657
2019-04-24-18-41,0.23124270141124725
2019-04-24-18-42,0.2107125073671341
2019-04-24-18-43,0.20948642492294312
2019-04-24-18-44,0.227337047457695
2019-04-24-18-45,0.20200517773628235
2019-04-24-18-46,0.2234765887260437
2019-04-24-18-47,0.20660977065563202
2019-04-24-18-48,0.1916179060935974
2019-04-24-18-49,0.20016740262508392
2019-04-24-18-50,0.20266182720661163
2019-04-24-18-51,0.18724964559078217
2019-04-24-18-52,0.1992126703262329
2019-04-24-18-53,0.2078624963760376
2019-04-24-18-54,0.18927611410617828
2019-04-24-18-55,0.18911181390285492
2019-04-24-18-56,0.21004067361354828
2019-04-24-18-57,0.1981428861618042
2019-04-24-18-58,0.19932200014591217
2019-04-24-18-59,0.2375992089509964
2019-04-24-19-00,0.18897494673728943
2019-04-24-19-01,0.22371290624141693
2019-04-24-19-02,0.18649207055568695
2019-04-24-19-03,0.18919087946414948
2019-04-24-19-04,0.22112897038459778
2019-04-24-19-05,0.1970568746328354
2019-04-24-19-06,0.18362754583358765
2019-04-24-19-07,0.18155856430530548
2019-04-24-19-08,0.19897371530532837
2019-04-24-19-09,0.18386271595954895
2019-04-24-19-10,0.2140917330980301
2019-04-24-19-11,0.20409120619297028
2019-04-24-19-12,0.1914311647415161
2019-04-24-19-13,0.17994467914104462
2019-04-24-19-14,0.19520050287246704
2019-04-24-19-15,0.19542838633060455
2019-04-24-19-16,0.23157043755054474
2019-04-24-19-17,0.20913250744342804
2019-04-24-19-18,0.19631309807300568
2019-04-24-19-19,0.21469824016094208
2019-04-24-19-20,0.19667981564998627
2019-04-24-19-21,0.21378380060195923
2019-04-24-19-22,0.21158340573310852
2019-04-24-19-23,0.2201739400625229
2019-04-24-19-24,0.1889607012271881
2019-04-24-19-25,0.18584109842777252
2019-04-24-19-26,0.21791958808898926
2019-04-24-19-27,0.21380187571048737
2019-04-24-19-28,0.2001093477010727
2019-04-24-19-29,0.24240851402282715
2019-04-24-19-30,0.21023598313331604
2019-04-24-19-31,0.19556252658367157
2019-04-24-19-32,0.18460673093795776
2019-04-24-19-33,0.1808195859193802
2019-04-24-19-34,0.17942041158676147
2019-04-24-19-35,0.1843840628862381
2019-04-24-19-36,0.1771780550479889
2019-04-24-19-37,0.17747965455055237
2019-04-24-19-38,0.18208879232406616
2019-04-24-19-39,0.1829630583524704
2019-04-24-19-40,0.18286225199699402
2019-04-24-19-41,0.18700532615184784
2019-04-24-19-42,0.1662556529045105
2019-04-24-19-43,0.20227183401584625
2019-04-24-19-44,0.20529012382030487
2019-04-24-19-45,0.21600744128227234
2019-04-24-19-46,0.17207087576389313
2019-04-24-19-47,0.16451524198055267
2019-04-24-19-48,0.1694108247756958
2019-04-24-19-49,0.15342260897159576
2019-04-24-19-50,0.15500670671463013
2019-04-24-19-51,0.1490425169467926
2019-04-24-19-52,0.14139589667320251
2019-04-24-19-53,0.14964015781879425
2019-04-24-19-54,0.15331372618675232
2019-04-24-19-55,0.12995488941669464
2019-04-24-19-56,0.1666473150253296
2019-04-24-19-57,0.1486853063106537
2019-04-24-19-58,0.14030270278453827
2019-04-24-19-59,0.1447136253118515
2019-04-24-20-00,0.1543591320514679
2019-04-24-20-01,0.12229497730731964
2019-04-24-20-02,0.15002228319644928
2019-04-24-20-03,0.16361497342586517
2019-04-24-20-04,0.15424378216266632
2019-04-24-20-05,0.11840350925922394
2019-04-24-20-06,0.1414588987827301
2019-04-24-20-07,0.13344232738018036
2019-04-24-20-08,0.1257668286561966
2019-04-24-20-09,0.0928296446800232
2019-04-24-20-10,0.08685744553804398
2019-04-24-20-11,0.09978215396404266
2019-04-24-20-12,0.14288808405399323
2019-04-24-20-13,0.07981755584478378
2019-04-24-20-14,0.07365737110376358
2019-04-24-20-15,0.12312507629394531
2019-04-24-20-16,0.08395954966545105
2019-04-24-20-17,0.10549135506153107
2019-04-24-20-18,0.14537210762500763
2019-04-24-20-19,0.10023602843284607
2019-04-24-20-20,0.14415393769741058
2019-04-24-20-21,0.10430656373500824
2019-04-24-20-22,0.16050031781196594
2019-04-24-20-23,0.14648811519145966
2019-04-24-20-24,0.13442718982696533
2019-04-24-20-25,0.10039161890745163
2019-04-24-20-26,0.12858185172080994
2019-04-24-20-27,0.12092629820108414
2019-04-24-20-28,0.1369474083185196
2019-04-24-20-29,0.12106546014547348
2019-04-24-20-30,0.11839569360017776
2019-04-24-20-31,0.07692018151283264
2019-04-24-20-32,0.1021631732583046
2019-04-24-20-33,0.07982420176267624
2019-04-24-20-34,0.08863797038793564
2019-04-24-20-35,0.08926096558570862
2019-04-24-20-36,0.1249636709690094
2019-04-24-20-37,0.12415473163127899
2019-04-24-20-38,0.10133396089076996
2019-04-24-20-39,0.10759816318750381
2019-04-24-20-40,0.09408898651599884
2019-04-24-20-41,0.08085592836141586
2019-04-24-20-42,0.10151669383049011
2019-04-24-20-43,0.08341384679079056
2019-04-24-20-44,0.1311086267232895
2019-04-24-20-45,0.12461449205875397
2019-04-24-20-46,0.08005092293024063
2019-04-24-20-47,0.11787370592355728
2019-04-24-20-48,0.12139690667390823
2019-04-24-20-49,0.10023193061351776
2019-04-24-20-50,0.12695448100566864
2019-04-24-20-51,0.0807778537273407
2019-04-24-20-52,0.08455013483762741
2019-04-24-20-53,0.07922228425741196
2019-04-24-20-54,0.12032048404216766
2019-04-24-20-55,0.12459408491849899
2019-04-24-20-56,0.16820137202739716
2019-04-24-20-57,0.1376582682132721
2019-04-24-20-58,0.1333950012922287
2019-04-24-20-59,0.1483282893896103
2019-04-24-21-00,0.08910566568374634
2019-04-24-21-01,0.11763056367635727
2019-04-24-21-02,0.13212628662586212
2019-04-24-21-03,0.12050915509462357
2019-04-24-21-04,0.08768618106842041
2019-04-24-21-05,0.10547908395528793
2019-04-24-21-06,0.13415978848934174
2019-04-24-21-07,0.11263855546712875
2019-04-24-21-08,0.14608441293239594
2019-04-24-21-09,0.17226922512054443
2019-04-24-21-10,0.1535218507051468
2019-04-24-21-11,0.14668500423431396
2019-04-24-21-12,0.10338309407234192
2019-04-24-21-13,0.0986572653055191
2019-04-24-21-14,0.15010333061218262
2019-04-24-21-15,0.15921488404273987
2019-04-24-21-16,0.10429893434047699
2019-04-24-21-17,0.11316729336977005
2019-04-24-21-18,0.16632072627544403
2019-04-24-21-19,0.14708419144153595
2019-04-24-21-20,0.15091343224048615
2019-04-24-21-21,0.1307898759841919
2019-04-24-21-22,0.09959734231233597
2019-04-24-21-23,0.14354665577411652
2019-04-24-21-24,0.13759398460388184
2019-04-24-21-25,0.11815018951892853
2019-04-24-21-26,0.1355505734682083
2019-04-24-21-27,0.0972510576248169
2019-04-24-21-28,0.1334831863641739
2019-04-24-21-29,0.10047245025634766
2019-04-24-21-30,0.07827668637037277
2019-04-24-21-31,0.08928845077753067
2019-04-24-21-32,0.11251041293144226
2019-04-24-21-33,0.14549146592617035
2019-04-24-21-34,0.12201934307813644
2019-04-24-21-35,0.14305686950683594
2019-04-24-21-36,0.13154304027557373
2019-04-24-21-37,0.12413093447685242
2019-04-24-21-38,0.1463664472103119
2019-04-24-21-39,0.15075136721134186
2019-04-24-21-40,0.11048824340105057
2019-04-24-21-41,0.0916120633482933
2019-04-24-21-42,0.10878889262676239
2019-04-24-21-43,0.10541648417711258
2019-04-24-21-44,0.09457514435052872
2019-04-24-21-45,0.11383981257677078
2019-04-24-21-46,0.08821000158786774
2019-04-24-21-47,0.12178466469049454
2019-04-24-21-48,0.08707641065120697
2019-04-24-21-49,0.09844660758972168
2019-04-24-21-50,0.08849010616540909
2019-04-24-21-51,0.09789574891328812
2019-04-24-21-52,0.0926666259765625
2019-04-24-21-53,0.0820816308259964
2019-04-24-21-54,0.10556840896606445
2019-04-24-21-55,0.11225032061338425
2019-04-24-21-56,0.07771845906972885
2019-04-24-21-57,0.10915066301822662
2019-04-24-21-58,0.08587994426488876
2019-04-24-21-59,0.11866752058267593
2019-04-24-22-00,0.1025940328836441
2019-04-24-22-01,0.11010275781154633
2019-04-24-22-02,0.07739771902561188
2019-04-24-22-03,0.13098667562007904
2019-04-24-22-04,0.07435549050569534
2019-04-24-22-05,0.08544884622097015
2019-04-24-22-06,0.13095086812973022
2019-04-24-22-07,0.0845741480588913
2019-04-24-22-08,0.11858733743429184
2019-04-24-22-09,0.12283414602279663
2019-04-24-22-10,0.08096377551555634
2019-04-24-22-11,0.10865212231874466
2019-04-24-22-12,0.12940458953380585
2019-04-24-22-13,0.07353230565786362
2019-04-24-22-14,0.09143613278865814
2019-04-24-22-15,0.1346813291311264
2019-04-24-22-16,0.12695038318634033
2019-04-24-22-17,0.09550806134939194
2019-04-24-22-18,0.1608704775571823
2019-04-24-22-19,0.08702919632196426
2019-04-24-22-20,0.1287299245595932
2019-04-24-22-21,0.14512932300567627
2019-04-24-22-22,0.11803064495325089
2019-04-24-22-23,0.09747213870286942
2019-04-24-22-24,0.1143089011311531
2019-04-24-22-25,0.103150874376297
2019-04-24-22-26,0.07514793425798416
2019-04-24-22-27,0.10479643940925598
2019-04-24-22-28,0.12050708383321762
2019-04-24-22-29,0.08284786343574524
2019-04-24-22-30,0.12503042817115784
2019-04-24-22-31,0.07518337666988373
2019-04-24-22-32,0.07684609293937683
2019-04-24-22-33,0.08167645335197449
2019-04-24-22-34,0.08581235259771347
2019-04-24-22-35,0.08829568326473236
2019-04-24-22-36,0.08819705247879028
2019-04-24-22-37,0.10686291754245758
2019-04-24-22-38,0.0863480418920517
2019-04-24-22-39,0.09654611349105835
2019-04-24-22-40,0.08353114128112793
2019-04-24-22-41,0.1342594474554062
2019-04-24-22-42,0.1577250212430954
2019-04-24-22-43,0.11820895969867706
2019-04-24-22-44,0.09161094576120377
2019-04-24-22-45,0.10428151488304138
2019-04-24-22-46,0.10067332535982132
2019-04-24-22-47,0.09530002623796463
2019-04-24-22-48,0.13682304322719574
2019-04-24-22-49,0.09647198766469955
2019-04-24-22-50,0.1065683513879776
2019-04-24-22-51,0.15122456848621368
2019-04-24-22-52,0.09615157544612885
2019-04-24-22-53,0.08625597506761551
2019-04-24-22-54,0.12971869111061096
2019-04-24-22-55,0.09006821364164352
2019-04-24-22-56,0.07632935047149658
2019-04-24-22-57,0.10496525466442108
2019-04-24-22-58,0.12697066366672516
2019-04-24-22-59,0.07274152338504791
2019-04-24-23-00,0.11928469687700272
2019-04-24-23-01,0.08871885389089584
2019-04-24-23-02,0.08749253302812576
2019-04-24-23-03,0.08227849751710892
2019-04-24-23-04,0.09781022369861603
2019-04-24-23-05,0.08591476827859879
2019-04-24-23-06,0.08514280617237091
2019-04-24-23-07,0.10038751363754272
2019-04-24-23-08,0.11901678144931793
2019-04-24-23-09,0.12241161614656448
2019-04-24-23-10,0.09209263324737549
2019-04-24-23-11,0.07530883699655533
2019-04-24-23-12,0.15155762434005737
2019-04-24-23-13,0.12510047852993011
2019-04-24-23-14,0.08551806956529617
2019-04-24-23-15,0.1110590398311615
2019-04-24-23-16,0.0787656381726265
2019-04-24-23-17,0.06976103037595749
2019-04-24-23-18,0.0838651955127716
2019-04-24-23-19,0.08271046727895737
2019-04-24-23-20,0.08956827968358994
2019-04-24-23-21,0.08020686358213425
2019-04-24-23-22,0.09431096166372299
2019-04-24-23-23,0.08709963411092758
2019-04-24-23-24,0.1305786669254303
2019-04-24-23-25,0.09505666047334671
2019-04-24-23-26,0.06836560368537903
2019-04-24-23-27,0.08799465000629425
2019-04-24-23-28,0.12259142100811005
2019-04-24-23-29,0.14459140598773956
2019-04-24-23-30,0.12787018716335297
2019-04-24-23-31,0.1404048502445221
2019-04-24-23-32,0.10199102014303207
2019-04-24-23-33,0.1128886416554451
2019-04-24-23-34,0.07022710889577866
2019-04-24-23-35,0.07205895334482193
2019-04-24-23-36,0.09745502471923828
2019-04-24-23-37,0.1026570275425911
2019-04-24-23-38,0.11558237671852112
2019-04-24-23-39,0.12798058986663818
2019-04-24-23-40,0.09234660118818283
2019-04-24-23-41,0.0824594646692276
2019-04-24-23-42,0.10156586021184921
2019-04-24-23-43,0.08648321777582169
2019-04-24-23-44,0.09469545632600784
2019-04-24-23-45,0.09073977172374725
2019-04-24-23-46,0.10800237953662872
2019-04-24-23-47,0.08134370297193527
2019-04-24-23-48,0.11627933382987976
2019-04-24-23-49,0.13031809031963348
2019-04-24-23-50,0.08049770444631577
2019-04-24-23-51,0.11229340732097626
2019-04-24-23-52,0.11631207168102264
2019-04-24-23-53,0.09827614575624466
2019-04-24-23-54,0.07864212989807129
2019-04-24-23-55,0.12048251181840897
2019-04-24-23-56,0.0977819636464119
2019-04-24-23-57,0.07978614419698715
2019-04-24-23-58,0.13785269856452942
2019-04-24-23-59,0.09661467373371124
2019-04-25-00-00,0.08668705075979233
2019-04-25-00-01,0.10374198853969574
2019-04-25-00-02,0.0767044946551323
2019-04-25-00-03,0.08666886389255524
2019-04-25-00-04,0.09194054454565048
2019-04-25-00-05,0.08689862489700317
2019-04-25-00-06,0.11499738693237305
2019-04-25-00-07,0.09812553226947784
2019-04-25-00-08,0.08252160996198654
2019-04-25-00-09,0.09715468436479568
2019-04-25-00-10,0.08066242188215256
2019-04-25-00-11,0.12444774061441422
2019-04-25-00-12,0.07978643476963043
2019-04-25-00-13,0.08608338981866837
2019-04-25-00-14,0.10632608830928802
2019-04-25-00-15,0.09365581721067429
2019-04-25-00-16,0.11331048607826233
2019-04-25-00-17,0.10374215245246887
2019-04-25-00-18,0.1129978746175766
2019-04-25-00-19,0.10335806012153625
2019-04-25-00-20,0.09559409320354462
2019-04-25-00-21,0.12931834161281586
2019-04-25-00-22,0.0993824377655983
2019-04-25-00-23,0.06926217675209045
2019-04-25-00-24,0.11390874534845352
2019-04-25-00-25,0.06535971164703369
2019-04-25-00-26,0.08258925378322601
2019-04-25-00-27,0.0762249231338501
2019-04-25-00-28,0.12426381558179855
2019-04-25-00-29,0.0830204039812088
2019-04-25-00-30,0.09616051614284515
2019-04-25-00-31,0.14415404200553894
2019-04-25-00-32,0.07587279379367828
2019-04-25-00-33,0.077499620616436
2019-04-25-00-34,0.11739344149827957
2019-04-25-00-35,0.10286462306976318
2019-04-25-00-36,0.10011015832424164
2019-04-25-00-37,0.062780000269413
2019-04-25-00-38,0.07688149064779282
2019-04-25-00-39,0.06906164437532425
2019-04-25-00-40,0.07476861774921417
2019-04-25-00-41,0.07910987734794617
2019-04-25-00-42,0.09272418916225433
2019-04-25-00-43,0.10419455170631409
2019-04-25-00-44,0.10009878128767014
2019-04-25-00-45,0.12423376739025116
2019-04-25-00-46,0.13394595682621002
2019-04-25-00-47,0.07415688782930374
2019-04-25-00-48,0.07475552707910538
2019-04-25-00-49,0.14483024179935455
2019-04-25-00-50,0.09909743070602417
2019-04-25-00-51,0.09398260712623596
2019-04-25-00-52,0.08236798644065857
2019-04-25-00-53,0.09499303251504898
2019-04-25-00-54,0.07917746156454086
2019-04-25-00-55,0.08681880682706833
2019-04-25-00-56,0.08458658307790756
2019-04-25-00-57,0.0675242692232132
2019-04-25-00-58,0.07378993183374405
2019-04-25-00-59,0.09220831096172333
2019-04-25-01-00,0.0726449117064476
2019-04-25-01-01,0.0531841404736042
2019-04-25-01-02,0.07923556119203568
2019-04-25-01-03,0.060155630111694336
2019-04-25-01-04,0.058700624853372574
2019-04-25-01-05,0.05519629642367363
2019-04-25-01-06,0.06291119754314423
2019-04-25-01-07,0.10031984746456146
2019-04-25-01-08,0.07222004234790802
2019-04-25-01-09,0.07809008657932281
2019-04-25-01-10,0.08983971923589706
2019-04-25-01-11,0.0676923394203186
2019-04-25-01-12,0.08022958040237427
2019-04-25-01-13,0.06544433534145355
2019-04-25-01-14,0.08560609072446823
2019-04-25-01-15,0.06996180862188339
2019-04-25-01-16,0.06558125466108322
2019-04-25-01-17,0.07856642454862595
2019-04-25-01-18,0.06707151979207993
2019-04-25-01-19,0.10625100880861282
2019-04-25-01-20,0.06978179514408112
2019-04-25-01-21,0.06740066409111023
2019-04-25-01-22,0.06970840692520142
2019-04-25-01-23,0.0746433362364769
2019-04-25-01-24,0.11169175058603287
2019-04-25-01-25,0.0695720985531807
2019-04-25-01-27,0.06852980703115463
2019-04-25-01-28,0.09129153192043304
2019-04-25-01-29,0.07290583848953247
2019-04-25-01-30,0.08237674087285995
2019-04-25-01-31,0.061783529818058014
2019-04-25-01-32,0.07186678051948547
2019-04-25-01-33,0.05967804789543152
2019-04-25-01-34,0.06347780674695969
2019-04-25-01-35,0.08494602888822556
2019-04-25-01-36,0.0926603302359581
2019-04-25-01-37,0.07071997970342636
2019-04-25-01-38,0.061091940850019455
2019-04-25-01-39,0.0739845260977745
2019-04-25-01-40,0.06349429488182068
2019-04-25-01-41,0.08322746306657791
2019-04-25-01-42,0.10172633081674576
2019-04-25-01-43,0.07030994445085526
2019-04-25-01-44,0.060264576226472855
2019-04-25-01-45,0.06731177121400833
2019-04-25-01-46,0.06822847574949265
2019-04-25-01-47,0.10550295561552048
2019-04-25-01-48,0.1053146943449974
2019-04-25-01-49,0.111651711165905
2019-04-25-01-50,0.0825292244553566
2019-04-25-01-51,0.06124090775847435
2019-04-25-01-52,0.07666618376970291
2019-04-25-01-53,0.05534618720412254
2019-04-25-01-54,0.07659115642309189
2019-04-25-01-55,0.07947781682014465
2019-04-25-01-56,0.0621010884642601
2019-04-25-01-57,0.10267901420593262
