localdatetime,predict
2019-04-16-11-14,0.24969448149204254
2019-04-16-11-15,0.2761029005050659
2019-04-16-11-16,0.2905377149581909
2019-04-16-11-17,0.20031052827835083
2019-04-16-11-19,0.23459529876708984
2019-04-16-11-20,0.22904744744300842
2019-04-16-11-21,0.245498925447464
2019-04-16-11-22,0.23558001220226288
2019-04-16-11-23,0.23338022828102112
2019-04-16-11-24,0.2474343180656433
2019-04-16-11-25,0.237209290266037
2019-04-16-11-26,0.22167295217514038
2019-04-16-11-27,0.29204216599464417
2019-04-16-11-28,0.27328410744667053
2019-04-16-11-29,0.28841397166252136
2019-04-16-11-30,0.260099858045578
2019-04-16-11-31,0.24238188564777374
2019-04-16-11-32,0.23709556460380554
2019-04-16-11-33,0.230615496635437
2019-04-16-11-34,0.2430601865053177
2019-04-16-11-35,0.24162301421165466
2019-04-16-11-36,0.24646826088428497
2019-04-16-11-37,0.25049328804016113
2019-04-16-11-38,0.2434520274400711
2019-04-16-11-39,0.24693278968334198
2019-04-16-11-40,0.24925056099891663
2019-04-16-11-41,0.2733866274356842
2019-04-16-11-42,0.2455773651599884
2019-04-16-11-43,0.310018926858902
2019-04-16-11-44,0.30898523330688477
2019-04-16-11-45,0.26709285378456116
2019-04-16-11-46,0.29380279779434204
2019-04-16-11-47,0.25991255044937134
2019-04-16-11-48,0.24037976562976837
2019-04-16-11-49,0.24288804829120636
2019-04-16-11-50,0.2863147258758545
2019-04-16-11-51,0.25414395332336426
2019-04-16-11-52,0.2446385771036148
2019-04-16-11-53,0.24413208663463593
2019-04-16-11-54,0.2538522481918335
2019-04-16-11-55,0.23692670464515686
2019-04-16-11-56,0.26960405707359314
2019-04-16-11-57,0.24039164185523987
2019-04-16-11-58,0.24267899990081787
2019-04-16-11-59,0.2461233288049698
2019-04-16-12-00,0.2625831067562103
2019-04-16-12-01,0.26872488856315613
2019-04-16-12-02,0.29586830735206604
2019-04-16-12-03,0.2288825809955597
2019-04-16-12-04,0.274678111076355
2019-04-16-12-05,0.2229677140712738
2019-04-16-12-06,0.26456958055496216
2019-04-16-12-07,0.2594078481197357
2019-04-16-12-08,0.2771078646183014
2019-04-16-12-09,0.2668699622154236
2019-04-16-12-10,0.22602492570877075
2019-04-16-12-11,0.3154292404651642
2019-04-16-12-12,0.23465801775455475
2019-04-16-12-13,0.23795101046562195
2019-04-16-12-14,0.2723461389541626
2019-04-16-12-15,0.2834526598453522
2019-04-16-12-16,0.2932695150375366
2019-04-16-12-17,0.22332386672496796
2019-04-16-12-18,0.26379480957984924
2019-04-16-12-19,0.2549675703048706
2019-04-16-12-20,0.274568647146225
2019-04-16-12-21,0.28710711002349854
2019-04-16-12-22,0.3102700412273407
2019-04-16-12-23,0.31346315145492554
2019-04-16-12-24,0.24373173713684082
2019-04-16-12-25,0.26790061593055725
2019-04-16-12-26,0.27413469552993774
2019-04-16-12-27,0.28510579466819763
2019-04-16-12-28,0.25917136669158936
2019-04-16-12-29,0.23484961688518524
2019-04-16-12-30,0.21138937771320343
2019-04-16-12-31,0.2344689518213272
2019-04-16-12-32,0.22540628910064697
2019-04-16-12-33,0.21367472410202026
2019-04-16-12-34,0.24106726050376892
2019-04-16-12-35,0.23317444324493408
2019-04-16-12-36,0.2207721620798111
2019-04-16-12-37,0.2480713278055191
2019-04-16-12-38,0.23640675842761993
2019-04-16-12-39,0.24224317073822021
2019-04-16-12-40,0.2910970449447632
2019-04-16-12-41,0.2713540494441986
2019-04-16-12-42,0.21535974740982056
2019-04-16-12-43,0.2467065453529358
2019-04-16-12-44,0.23165391385555267
2019-04-16-12-45,0.24565042555332184
2019-04-16-12-46,0.21649514138698578
2019-04-16-12-47,0.2494531273841858
2019-04-16-12-48,0.20839056372642517
2019-04-16-12-49,0.22466012835502625
2019-04-16-12-50,0.21902406215667725
2019-04-16-12-51,0.23439611494541168
2019-04-16-12-52,0.23458559811115265
2019-04-16-12-53,0.27013716101646423
2019-04-16-12-54,0.21638323366641998
2019-04-16-12-55,0.22471146285533905
2019-04-16-12-56,0.24926063418388367
2019-04-16-12-57,0.23085452616214752
2019-04-16-12-58,0.24411121010780334
2019-04-16-12-59,0.28312525153160095
2019-04-16-13-00,0.24614112079143524
2019-04-16-13-01,0.23460373282432556
2019-04-16-13-02,0.22157952189445496
2019-04-16-13-03,0.239287868142128
2019-04-16-13-04,0.2355213314294815
2019-04-16-13-05,0.25698620080947876
2019-04-16-13-06,0.2268347144126892
2019-04-16-13-07,0.21745401620864868
2019-04-16-13-08,0.24301451444625854
2019-04-16-13-09,0.24793879687786102
2019-04-16-13-10,0.25577056407928467
2019-04-16-13-11,0.2183823585510254
2019-04-16-13-12,0.22242726385593414
2019-04-16-13-13,0.23284512758255005
2019-04-16-13-14,0.2439301609992981
2019-04-16-13-15,0.2210596203804016
2019-04-16-13-16,0.23831585049629211
2019-04-16-13-17,0.2553751766681671
2019-04-16-13-18,0.23152393102645874
2019-04-16-13-19,0.24925795197486877
2019-04-16-13-20,0.21334338188171387
2019-04-16-13-21,0.20192751288414001
2019-04-16-13-22,0.19978374242782593
2019-04-16-13-23,0.22103960812091827
2019-04-16-13-24,0.20595236122608185
2019-04-16-13-25,0.18189343810081482
2019-04-16-13-26,0.22493812441825867
2019-04-16-13-27,0.18923915922641754
2019-04-16-13-28,0.27077817916870117
2019-04-16-13-29,0.20855475962162018
2019-04-16-13-30,0.1908271312713623
2019-04-16-13-31,0.203546941280365
2019-04-16-13-32,0.2512356638908386
2019-04-16-13-33,0.22504161298274994
2019-04-16-13-34,0.1995580643415451
2019-04-16-13-35,0.20692522823810577
2019-04-16-13-36,0.19734662771224976
2019-04-16-13-37,0.21753518283367157
2019-04-16-13-38,0.23695212602615356
2019-04-16-13-39,0.18396234512329102
2019-04-16-13-40,0.2258433699607849
2019-04-16-13-41,0.21958371996879578
2019-04-16-13-42,0.22117047011852264
2019-04-16-13-43,0.2552627921104431
2019-04-16-13-44,0.29907938838005066
2019-04-16-13-45,0.25173628330230713
2019-04-16-13-46,0.23490868508815765
2019-04-16-13-47,0.20282530784606934
2019-04-16-13-48,0.18076270818710327
2019-04-16-13-49,0.2206588238477707
2019-04-16-13-50,0.2017611712217331
2019-04-16-13-51,0.1801840215921402
2019-04-16-13-52,0.1836373656988144
2019-04-16-13-53,0.1991858184337616
2019-04-16-13-54,0.21644558012485504
2019-04-16-13-55,0.20734967291355133
2019-04-16-13-56,0.23373717069625854
2019-04-16-13-57,0.20989607274532318
2019-04-16-13-58,0.1895170509815216
2019-04-16-13-59,0.2056908905506134
2019-04-16-14-00,0.19243690371513367
2019-04-16-14-01,0.1812366396188736
2019-04-16-14-02,0.19622710347175598
2019-04-16-14-03,0.19234755635261536
2019-04-16-14-04,0.2087007761001587
2019-04-16-14-05,0.2566158175468445
2019-04-16-14-06,0.2707749009132385
2019-04-16-14-07,0.1953902244567871
2019-04-16-14-08,0.2078116238117218
2019-04-16-14-09,0.21094195544719696
2019-04-16-14-10,0.186460480093956
2019-04-16-14-11,0.23141294717788696
2019-04-16-14-12,0.21073900163173676
2019-04-16-14-13,0.20862914621829987
2019-04-16-14-14,0.1915740966796875
2019-04-16-14-15,0.21883024275302887
2019-04-16-14-16,0.2228221744298935
2019-04-16-14-17,0.24563544988632202
2019-04-16-14-18,0.20415310561656952
2019-04-16-14-19,0.20701462030410767
2019-04-16-14-20,0.2678063213825226
2019-04-16-14-21,0.21178163588047028
2019-04-16-14-22,0.19751495122909546
2019-04-16-14-23,0.19369526207447052
2019-04-16-14-24,0.21284259855747223
2019-04-16-14-25,0.20485296845436096
2019-04-16-14-26,0.24890349805355072
2019-04-16-14-27,0.19383978843688965
2019-04-16-14-28,0.22041450440883636
2019-04-16-14-29,0.24162697792053223
2019-04-16-14-30,0.22478263080120087
2019-04-16-14-31,0.20566293597221375
2019-04-16-14-32,0.21100856363773346
2019-04-16-14-33,0.21178634464740753
2019-04-16-14-34,0.20231430232524872
2019-04-16-14-35,0.20625634491443634
2019-04-16-14-36,0.20787222683429718
2019-04-16-14-37,0.2155710607767105
2019-04-16-14-38,0.2182992547750473
2019-04-16-14-39,0.21523027122020721
2019-04-16-14-40,0.2066739797592163
2019-04-16-14-41,0.21177668869495392
2019-04-16-14-42,0.21580544114112854
2019-04-16-14-43,0.2319318801164627
2019-04-16-14-44,0.2049616426229477
2019-04-16-14-45,0.20420320332050323
2019-04-16-14-46,0.2271145135164261
2019-04-16-14-47,0.21306757628917694
2019-04-16-14-48,0.20363996922969818
2019-04-16-14-49,0.1994832307100296
2019-04-16-14-50,0.22535797953605652
2019-04-16-14-51,0.19876053929328918
2019-04-16-14-52,0.21536709368228912
2019-04-16-14-53,0.24459092319011688
2019-04-16-14-54,0.2050604522228241
2019-04-16-14-55,0.18533790111541748
2019-04-16-14-56,0.21580073237419128
2019-04-16-14-57,0.18869999051094055
2019-04-16-14-58,0.189084991812706
2019-04-16-14-59,0.20885758101940155
2019-04-16-15-00,0.19692109525203705
2019-04-16-15-01,0.18941630423069
2019-04-16-15-02,0.201833575963974
2019-04-16-15-03,0.20928357541561127
2019-04-16-15-04,0.21470999717712402
2019-04-16-15-05,0.21287913620471954
2019-04-16-15-06,0.21150504052639008
2019-04-16-15-07,0.19480985403060913
2019-04-16-15-08,0.18921077251434326
2019-04-16-15-09,0.19156140089035034
2019-04-16-15-10,0.2183377593755722
2019-04-16-15-11,0.21446949243545532
2019-04-16-15-12,0.2646501660346985
2019-04-16-15-13,0.1825481504201889
2019-04-16-15-14,0.183224618434906
2019-04-16-15-15,0.2187461405992508
2019-04-16-15-16,0.16786181926727295
2019-04-16-15-17,0.20608951151371002
2019-04-16-15-18,0.22169917821884155
2019-04-16-15-19,0.1923922896385193
2019-04-16-15-20,0.17764317989349365
2019-04-16-15-21,0.17266012728214264
2019-04-16-15-22,0.18982991576194763
2019-04-16-15-23,0.21054457128047943
2019-04-16-15-24,0.20456671714782715
2019-04-16-15-25,0.17151787877082825
2019-04-16-15-26,0.2054123878479004
2019-04-16-15-27,0.20775724947452545
2019-04-16-15-28,0.1981702446937561
2019-04-16-15-29,0.19450731575489044
2019-04-16-15-30,0.2195855677127838
2019-04-16-15-31,0.22724713385105133
2019-04-16-15-32,0.2197473794221878
2019-04-16-15-33,0.27314478158950806
2019-04-16-15-34,0.21139764785766602
2019-04-16-15-35,0.2034929096698761
2019-04-16-15-36,0.19748976826667786
2019-04-16-15-37,0.19713157415390015
2019-04-16-15-38,0.18601667881011963
2019-04-16-15-39,0.1967548131942749
2019-04-16-15-40,0.17339962720870972
2019-04-16-15-41,0.20443095266819
2019-04-16-15-42,0.19820097088813782
2019-04-16-15-43,0.17621628940105438
2019-04-16-15-44,0.20779858529567719
2019-04-16-15-45,0.18811413645744324
2019-04-16-15-46,0.20233425498008728
2019-04-16-15-47,0.24151624739170074
2019-04-16-15-48,0.24883876740932465
2019-04-16-15-49,0.1837083399295807
2019-04-16-15-50,0.21719585359096527
2019-04-16-15-51,0.19726629555225372
2019-04-16-15-52,0.1975514441728592
2019-04-16-15-53,0.19614005088806152
2019-04-16-15-54,0.1954793930053711
2019-04-16-15-55,0.20973260700702667
2019-04-16-15-56,0.22225114703178406
2019-04-16-15-57,0.20633290708065033
2019-04-16-15-58,0.17856144905090332
2019-04-16-15-59,0.18605555593967438
2019-04-16-16-00,0.2042737901210785
2019-04-16-16-01,0.2233179211616516
2019-04-16-16-02,0.1980953961610794
2019-04-16-16-03,0.20723457634449005
2019-04-16-16-04,0.17890490591526031
2019-04-16-16-05,0.1883929967880249
2019-04-16-16-06,0.18208396434783936
2019-04-16-16-07,0.15958303213119507
2019-04-16-16-08,0.16203710436820984
2019-04-16-16-09,0.1690092533826828
2019-04-16-16-10,0.143598735332489
2019-04-16-16-11,0.1757466197013855
2019-04-16-16-12,0.2709484100341797
2019-04-16-16-13,0.17972761392593384
2019-04-16-16-14,0.25256460905075073
2019-04-16-16-15,0.22784103453159332
2019-04-16-16-16,0.19883446395397186
2019-04-16-16-17,0.1864406019449234
2019-04-16-16-18,0.18359529972076416
2019-04-16-16-19,0.15502317249774933
2019-04-16-16-20,0.166568323969841
2019-04-16-16-21,0.17588727176189423
2019-04-16-16-22,0.1589786410331726
2019-04-16-16-23,0.1932445913553238
2019-04-16-16-24,0.1671953648328781
2019-04-16-16-25,0.14139851927757263
2019-04-16-16-26,0.16138410568237305
2019-04-16-16-27,0.18713803589344025
2019-04-16-16-28,0.15072022378444672
2019-04-16-16-29,0.16250449419021606
2019-04-16-16-30,0.1575547605752945
2019-04-16-16-31,0.1508074253797531
2019-04-16-16-32,0.17968164384365082
2019-04-16-16-33,0.16833417117595673
2019-04-16-16-34,0.15784096717834473
2019-04-16-16-35,0.1817311942577362
2019-04-16-16-36,0.1576850861310959
2019-04-16-16-37,0.1684892177581787
2019-04-16-16-38,0.19993755221366882
2019-04-16-16-39,0.19238299131393433
2019-04-16-16-40,0.14173953235149384
2019-04-16-16-41,0.1448352336883545
2019-04-16-16-42,0.16335080564022064
2019-04-16-16-43,0.1550464779138565
2019-04-16-16-44,0.17547331750392914
2019-04-16-16-45,0.16271570324897766
2019-04-16-16-46,0.1603238731622696
2019-04-16-16-47,0.15052278339862823
2019-04-16-16-48,0.15615390241146088
2019-04-16-16-49,0.13565663993358612
2019-04-16-16-50,0.15514422953128815
2019-04-16-16-51,0.1615292876958847
2019-04-16-16-52,0.14576072990894318
2019-04-16-16-53,0.1846284568309784
2019-04-16-16-54,0.23071438074111938
2019-04-16-16-55,0.20028766989707947
2019-04-16-16-56,0.2284495085477829
2019-04-16-16-57,0.22029726207256317
2019-04-16-16-58,0.19419147074222565
2019-04-16-16-59,0.2269744873046875
2019-04-16-17-00,0.17636609077453613
2019-04-16-17-01,0.1608055680990219
2019-04-16-17-02,0.1654556691646576
2019-04-16-17-03,0.16806000471115112
2019-04-16-17-04,0.16236603260040283
2019-04-16-17-05,0.16044965386390686
2019-04-16-17-06,0.18528929352760315
2019-04-16-17-07,0.17413106560707092
2019-04-16-17-08,0.21488261222839355
2019-04-16-17-09,0.2231002002954483
2019-04-16-17-10,0.19645249843597412
2019-04-16-17-11,0.22589139640331268
2019-04-16-17-12,0.2063579261302948
2019-04-16-17-13,0.17405875027179718
2019-04-16-17-14,0.1769101619720459
2019-04-16-17-15,0.18137693405151367
2019-04-16-17-16,0.17096315324306488
2019-04-16-17-17,0.182619109749794
2019-04-16-17-18,0.19449485838413239
2019-04-16-17-19,0.18095837533473969
2019-04-16-17-20,0.1536864936351776
2019-04-16-17-21,0.19730016589164734
2019-04-16-17-22,0.176359161734581
2019-04-16-17-23,0.18534141778945923
2019-04-16-17-24,0.18488821387290955
2019-04-16-17-25,0.15916205942630768
2019-04-16-17-26,0.18221275508403778
2019-04-16-17-27,0.16996772587299347
2019-04-16-17-28,0.17122280597686768
2019-04-16-17-29,0.18259751796722412
2019-04-16-17-30,0.1722446233034134
