localdatetime,predict
2019-04-19-01-48,0.0909796729683876
2019-04-19-01-49,0.08472343534231186
2019-04-19-01-50,0.09464526921510696
2019-04-19-01-51,0.1003919392824173
2019-04-19-01-52,0.06111007556319237
2019-04-19-01-53,0.08986648172140121
2019-04-19-01-54,0.09131689369678497
2019-04-19-01-55,0.07423537969589233
2019-04-19-01-56,0.06021561846137047
2019-04-19-01-57,0.09786726534366608
2019-04-19-01-58,0.0754268541932106
2019-04-19-01-59,0.06335464864969254
2019-04-19-02-00,0.10824236273765564
2019-04-19-02-01,0.08494839817285538
2019-04-19-02-02,0.06563625484704971
2019-04-19-02-03,0.06377585977315903
2019-04-19-02-04,0.07895844429731369
2019-04-19-02-05,0.07190157473087311
2019-04-19-02-06,0.11481623351573944
2019-04-19-02-07,0.06658215075731277
2019-04-19-02-08,0.08166850358247757
2019-04-19-02-09,0.0646597221493721
2019-04-19-02-10,0.0703589916229248
2019-04-19-02-11,0.06644532829523087
2019-04-19-02-12,0.05481313169002533
2019-04-19-02-13,0.0994177833199501
2019-04-19-02-14,0.07703104615211487
2019-04-19-02-15,0.08862508833408356
2019-04-19-02-16,0.06725791096687317
2019-04-19-02-17,0.05855328589677811
2019-04-19-02-18,0.05891760066151619
2019-04-19-02-19,0.06758590042591095
2019-04-19-02-20,0.06785192340612411
2019-04-19-02-21,0.05351237580180168
2019-04-19-02-22,0.05963200330734253
2019-04-19-02-23,0.06664835661649704
2019-04-19-02-24,0.05472351238131523
2019-04-19-02-25,0.09900270402431488
2019-04-19-02-26,0.06120188161730766
2019-04-19-02-27,0.09056185930967331
2019-04-19-02-28,0.08703263849020004
2019-04-19-02-29,0.06605067104101181
2019-04-19-02-30,0.05976774916052818
2019-04-19-02-31,0.06451874226331711
2019-04-19-02-32,0.05998512730002403
2019-04-19-02-33,0.057273365557193756
2019-04-19-02-34,0.06776440888643265
2019-04-19-02-35,0.06786863505840302
2019-04-19-02-36,0.08656288683414459
2019-04-19-02-37,0.07620920985937119
2019-04-19-02-38,0.06196964159607887
2019-04-19-02-39,0.07633386552333832
2019-04-19-02-40,0.06336310505867004
2019-04-19-02-41,0.06049035117030144
2019-04-19-02-42,0.06817658990621567
2019-04-19-02-43,0.12138232588768005
2019-04-19-02-44,0.08915315568447113
2019-04-19-02-45,0.11959077417850494
2019-04-19-02-46,0.06909417361021042
2019-04-19-02-47,0.06504905223846436
2019-04-19-02-48,0.060564495623111725
2019-04-19-02-49,0.050685372203588486
2019-04-19-02-50,0.06086977198719978
2019-04-19-02-51,0.07897910475730896
2019-04-19-02-52,0.0710972473025322
2019-04-19-02-53,0.06171359494328499
2019-04-19-02-54,0.11067245900630951
2019-04-19-02-55,0.07552091032266617
2019-04-19-02-56,0.06050742045044899
2019-04-19-02-57,0.10976303368806839
2019-04-19-02-58,0.08221764117479324
2019-04-19-02-59,0.05983664467930794
2019-04-19-03-00,0.06142741069197655
2019-04-19-03-01,0.0503898561000824
2019-04-19-03-02,0.059773556888103485
2019-04-19-03-03,0.08098798245191574
2019-04-19-03-04,0.06146658584475517
2019-04-19-03-05,0.058040257543325424
2019-04-19-03-06,0.07833036035299301
2019-04-19-03-07,0.08074124902486801
2019-04-19-03-08,0.0660795345902443
2019-04-19-03-09,0.062383003532886505
2019-04-19-03-10,0.10508493334054947
2019-04-19-03-11,0.07455399632453918
2019-04-19-03-12,0.12950634956359863
2019-04-19-03-13,0.07283471524715424
2019-04-19-03-14,0.052969224750995636
2019-04-19-03-15,0.08057326078414917
2019-04-19-03-16,0.09131898730993271
2019-04-19-03-17,0.05557452514767647
2019-04-19-03-18,0.06170608848333359
2019-04-19-03-19,0.09596260637044907
2019-04-19-03-20,0.059919118881225586
2019-04-19-03-21,0.056002549827098846
2019-04-19-03-22,0.05715350806713104
2019-04-19-03-23,0.05547754466533661
2019-04-19-03-24,0.059384144842624664
2019-04-19-03-25,0.04985389485955238
2019-04-19-03-26,0.05748267471790314
2019-04-19-03-27,0.05695614591240883
2019-04-19-03-28,0.055981069803237915
2019-04-19-03-29,0.06082352623343468
2019-04-19-03-30,0.08316825330257416
2019-04-19-03-31,0.059443261474370956
2019-04-19-03-32,0.05735321715474129
2019-04-19-03-33,0.09890475869178772
2019-04-19-03-34,0.07032803446054459
2019-04-19-03-35,0.058458685874938965
2019-04-19-03-36,0.06607116013765335
2019-04-19-03-37,0.06414768844842911
2019-04-19-03-38,0.05259585380554199
2019-04-19-03-39,0.05084894597530365
2019-04-19-03-40,0.10690706223249435
2019-04-19-03-41,0.0657334178686142
2019-04-19-03-42,0.0710415318608284
2019-04-19-03-43,0.056782837957143784
2019-04-19-03-44,0.06298226118087769
2019-04-19-03-45,0.060633327811956406
2019-04-19-03-46,0.08437572419643402
2019-04-19-03-47,0.08968354016542435
2019-04-19-03-48,0.06193641573190689
2019-04-19-03-49,0.057249657809734344
2019-04-19-03-50,0.05982514098286629
2019-04-19-03-51,0.07355660945177078
2019-04-19-03-52,0.05568926781415939
2019-04-19-03-53,0.06048965826630592
2019-04-19-03-54,0.05161454156041145
2019-04-19-03-55,0.051582541316747665
2019-04-19-03-56,0.06126827001571655
2019-04-19-03-57,0.07701759040355682
2019-04-19-03-58,0.04979279637336731
2019-04-19-03-59,0.05963414907455444
2019-04-19-04-00,0.05673493817448616
2019-04-19-04-01,0.04899485036730766
2019-04-19-04-02,0.061366967856884
2019-04-19-04-03,0.07402728497982025
2019-04-19-04-04,0.09729719907045364
2019-04-19-04-05,0.057842254638671875
2019-04-19-04-06,0.06456120312213898
2019-04-19-04-07,0.08512081205844879
2019-04-19-04-08,0.056283656507730484
2019-04-19-04-09,0.07393068075180054
2019-04-19-04-10,0.0720636397600174
2019-04-19-04-11,0.06514456123113632
2019-04-19-04-12,0.08582811802625656
2019-04-19-04-13,0.056282464414834976
2019-04-19-04-14,0.06861381977796555
2019-04-19-04-15,0.047876689583063126
2019-04-19-04-16,0.056249406188726425
2019-04-19-04-17,0.06975387781858444
2019-04-19-04-18,0.06838022172451019
2019-04-19-04-19,0.0712558850646019
2019-04-19-04-20,0.06122105196118355
2019-04-19-04-21,0.04921169579029083
2019-04-19-04-22,0.07764089107513428
2019-04-19-04-23,0.06505756825208664
2019-04-19-04-24,0.05488665774464607
2019-04-19-04-25,0.04708785563707352
2019-04-19-04-26,0.053816329687833786
2019-04-19-04-27,0.07093141227960587
2019-04-19-04-28,0.046200916171073914
2019-04-19-04-29,0.07082701474428177
2019-04-19-04-30,0.07566976547241211
2019-04-19-04-31,0.06111450120806694
2019-04-19-04-32,0.059422530233860016
2019-04-19-04-33,0.05892251431941986
2019-04-19-04-34,0.1088871955871582
2019-04-19-04-35,0.06184087321162224
2019-04-19-04-36,0.05011493340134621
2019-04-19-04-37,0.05617448315024376
2019-04-19-04-38,0.09478846192359924
2019-04-19-04-39,0.05446992069482803
2019-04-19-04-40,0.07049655169248581
2019-04-19-04-41,0.056599102914333344
2019-04-19-04-42,0.059207309037446976
2019-04-19-04-43,0.05081499367952347
2019-04-19-04-44,0.05885285511612892
2019-04-19-04-45,0.05419643223285675
2019-04-19-04-46,0.058919746428728104
2019-04-19-04-47,0.059456631541252136
2019-04-19-04-48,0.05668536201119423
2019-04-19-04-49,0.04873281717300415
2019-04-19-04-50,0.05868229269981384
2019-04-19-04-51,0.04685260355472565
2019-04-19-04-52,0.1134013906121254
2019-04-19-04-53,0.07398495078086853
2019-04-19-04-54,0.07650040090084076
2019-04-19-04-55,0.05378585681319237
2019-04-19-04-56,0.05223239213228226
2019-04-19-04-57,0.06787765771150589
2019-04-19-04-58,0.059076085686683655
2019-04-19-04-59,0.05383593961596489
2019-04-19-05-00,0.06348367780447006
2019-04-19-05-01,0.08998419344425201
2019-04-19-05-02,0.0723780021071434
2019-04-19-05-03,0.042127639055252075
2019-04-19-05-04,0.09931247681379318
2019-04-19-05-05,0.06429390609264374
2019-04-19-05-06,0.06465383619070053
2019-04-19-05-07,0.11191973835229874
2019-04-19-05-08,0.0626908540725708
2019-04-19-05-09,0.06366070359945297
2019-04-19-05-10,0.08448228240013123
2019-04-19-05-11,0.054107774049043655
2019-04-19-05-12,0.06229779124259949
2019-04-19-05-13,0.06480798125267029
2019-04-19-05-14,0.06823555380105972
2019-04-19-05-15,0.07755377888679504
2019-04-19-05-16,0.08973661065101624
2019-04-19-05-17,0.06216730922460556
2019-04-19-05-18,0.07076083868741989
2019-04-19-05-19,0.05685776099562645
2019-04-19-05-20,0.07967805117368698
2019-04-19-05-21,0.059577785432338715
2019-04-19-05-22,0.08912066370248795
2019-04-19-05-23,0.058299027383327484
2019-04-19-05-24,0.06081443652510643
2019-04-19-05-25,0.11950045078992844
2019-04-19-05-26,0.08816849440336227
2019-04-19-05-27,0.061653997749090195
2019-04-19-05-28,0.08104715496301651
2019-04-19-05-29,0.06689590960741043
2019-04-19-05-30,0.07992447912693024
2019-04-19-05-31,0.09986750781536102
2019-04-19-05-32,0.10341311246156693
2019-04-19-05-33,0.07234317809343338
2019-04-19-05-34,0.07225698232650757
2019-04-19-05-35,0.07220358401536942
2019-04-19-05-36,0.05997653305530548
2019-04-19-05-37,0.09090463817119598
2019-04-19-05-38,0.07209034264087677
2019-04-19-05-39,0.08078764379024506
2019-04-19-05-40,0.12462443858385086
2019-04-19-05-41,0.10921172797679901
2019-04-19-05-42,0.05895810201764107
2019-04-19-05-43,0.17208115756511688
2019-04-19-05-44,0.12742072343826294
2019-04-19-05-45,0.0947101041674614
2019-04-19-05-46,0.13551035523414612
2019-04-19-05-47,0.12299412488937378
2019-04-19-05-48,0.10682051628828049
2019-04-19-05-49,0.1420029252767563
2019-04-19-05-50,0.12927758693695068
2019-04-19-05-51,0.11426657438278198
2019-04-19-05-52,0.14940743148326874
2019-04-19-05-53,0.12304268777370453
2019-04-19-05-54,0.14854460954666138
2019-04-19-05-55,0.13130326569080353
2019-04-19-05-57,0.13169167935848236
2019-04-19-05-58,0.14052413403987885
2019-04-19-05-59,0.15509550273418427
2019-04-19-06-00,0.14773254096508026
2019-04-19-06-01,0.14590784907341003
2019-04-19-06-02,0.15231509506702423
2019-04-19-06-03,0.15430022776126862
2019-04-19-06-04,0.15950827300548553
2019-04-19-06-05,0.16919635236263275
2019-04-19-06-06,0.14927688241004944
2019-04-19-06-07,0.14723752439022064
2019-04-19-06-08,0.16160036623477936
2019-04-19-06-09,0.15674468874931335
2019-04-19-06-10,0.15629038214683533
2019-04-19-06-11,0.18026728928089142
2019-04-19-06-12,0.16229775547981262
2019-04-19-06-13,0.16377626359462738
2019-04-19-06-14,0.17063812911510468
2019-04-19-06-15,0.15372054278850555
2019-04-19-06-16,0.1566787213087082
2019-04-19-06-17,0.21267187595367432
2019-04-19-06-18,0.16512708365917206
2019-04-19-06-19,0.1485130339860916
2019-04-19-06-20,0.1530187577009201
2019-04-19-06-21,0.157054141163826
2019-04-19-06-22,0.16426919400691986
2019-04-19-06-23,0.1887582689523697
2019-04-19-06-24,0.15891577303409576
2019-04-19-06-25,0.15268179774284363
2019-04-19-06-26,0.1771034598350525
2019-04-19-06-27,0.16603228449821472
2019-04-19-06-28,0.162296324968338
2019-04-19-06-29,0.1862906813621521
2019-04-19-06-30,0.17423482239246368
2019-04-19-06-31,0.1598859280347824
2019-04-19-06-32,0.16878411173820496
2019-04-19-06-33,0.15967869758605957
2019-04-19-06-34,0.16891200840473175
2019-04-19-06-35,0.169095978140831
2019-04-19-06-36,0.15205411612987518
2019-04-19-06-37,0.14746999740600586
2019-04-19-06-38,0.1561366617679596
2019-04-19-06-39,0.18483318388462067
2019-04-19-06-40,0.1487543284893036
2019-04-19-06-41,0.1555391550064087
2019-04-19-06-42,0.15714935958385468
2019-04-19-06-43,0.1473654806613922
2019-04-19-06-44,0.16057759523391724
2019-04-19-06-45,0.16961552202701569
2019-04-19-06-46,0.15295526385307312
2019-04-19-06-47,0.16353020071983337
2019-04-19-06-48,0.15867958962917328
2019-04-19-06-49,0.172866553068161
2019-04-19-06-50,0.1495974063873291
2019-04-19-06-51,0.14569902420043945
2019-04-19-06-52,0.1501563936471939
2019-04-19-06-53,0.16073718667030334
2019-04-19-06-54,0.14969444274902344
2019-04-19-06-55,0.1737489551305771
2019-04-19-06-56,0.1748124361038208
2019-04-19-06-57,0.18755625188350677
2019-04-19-06-58,0.15610957145690918
2019-04-19-06-59,0.16820572316646576
2019-04-19-07-00,0.17301322519779205
2019-04-19-07-01,0.15151633322238922
2019-04-19-07-02,0.16739755868911743
2019-04-19-07-03,0.1805354207754135
2019-04-19-07-04,0.15088863670825958
2019-04-19-07-05,0.15502889454364777
2019-04-19-07-06,0.1602051854133606
2019-04-19-07-07,0.15528999269008636
2019-04-19-07-08,0.15281736850738525
2019-04-19-07-09,0.16229002177715302
2019-04-19-07-10,0.15245488286018372
2019-04-19-07-11,0.1499602496623993
2019-04-19-07-12,0.16232913732528687
2019-04-19-07-13,0.16630122065544128
2019-04-19-07-14,0.1736556738615036
2019-04-19-07-15,0.15192200243473053
2019-04-19-07-16,0.13625696301460266
2019-04-19-07-17,0.1391710788011551
2019-04-19-07-18,0.13388387858867645
2019-04-19-07-19,0.13365066051483154
2019-04-19-07-20,0.14445753395557404
2019-04-19-07-21,0.18857859075069427
2019-04-19-07-22,0.14589183032512665
2019-04-19-07-23,0.16100849211215973
2019-04-19-07-24,0.17453834414482117
2019-04-19-07-25,0.15808308124542236
2019-04-19-07-26,0.15450243651866913
2019-04-19-07-27,0.2037186473608017
2019-04-19-07-28,0.20118315517902374
2019-04-19-07-29,0.17485272884368896
2019-04-19-07-30,0.1701330691576004
2019-04-19-07-31,0.14849291741847992
2019-04-19-07-32,0.16493497788906097
2019-04-19-07-33,0.1498771458864212
2019-04-19-07-34,0.15730814635753632
2019-04-19-07-35,0.18158870935440063
2019-04-19-07-36,0.1804097294807434
2019-04-19-07-37,0.17287439107894897
2019-04-19-07-38,0.17995019257068634
2019-04-19-07-39,0.15324872732162476
2019-04-19-07-40,0.14635887742042542
2019-04-19-07-41,0.19101016223430634
2019-04-19-07-42,0.1956440955400467
2019-04-19-07-43,0.1699424833059311
2019-04-19-07-44,0.15910470485687256
2019-04-19-07-45,0.17951542139053345
2019-04-19-07-46,0.1696922928094864
2019-04-19-07-47,0.19991783797740936
2019-04-19-07-48,0.18667396903038025
2019-04-19-07-49,0.1855042576789856
2019-04-19-07-50,0.14477959275245667
2019-04-19-07-51,0.16638615727424622
2019-04-19-07-52,0.15667632222175598
2019-04-19-07-53,0.17755013704299927
2019-04-19-07-54,0.20130957663059235
2019-04-19-07-55,0.17245307564735413
2019-04-19-07-56,0.1806042492389679
2019-04-19-07-57,0.15133100748062134
2019-04-19-07-58,0.15717558562755585
2019-04-19-07-59,0.17425085604190826
2019-04-19-08-00,0.18713772296905518
2019-04-19-08-01,0.16733716428279877
2019-04-19-08-02,0.16382895410060883
2019-04-19-08-03,0.16902048885822296
2019-04-19-08-04,0.1675172746181488
2019-04-19-08-05,0.1723964661359787
2019-04-19-08-06,0.17701779305934906
2019-04-19-08-07,0.18199209868907928
2019-04-19-08-08,0.165239617228508
2019-04-19-08-09,0.17009752988815308
2019-04-19-08-10,0.14162896573543549
2019-04-19-08-11,0.15246520936489105
2019-04-19-08-12,0.14437367022037506
2019-04-19-08-13,0.1434319019317627
2019-04-19-08-14,0.15223100781440735
2019-04-19-08-15,0.1427185982465744
2019-04-19-08-16,0.18802091479301453
2019-04-19-08-17,0.15485374629497528
2019-04-19-08-18,0.1414358764886856
2019-04-19-08-19,0.1405070275068283
2019-04-19-08-20,0.1671086549758911
2019-04-19-08-21,0.14009800553321838
2019-04-19-08-22,0.13460952043533325
2019-04-19-08-23,0.14513738453388214
2019-04-19-08-24,0.17235441505908966
2019-04-19-08-25,0.13510960340499878
2019-04-19-08-26,0.1622319370508194
2019-04-19-08-27,0.15060336887836456
2019-04-19-08-28,0.14445216953754425
2019-04-19-08-29,0.14278864860534668
2019-04-19-08-30,0.18145816028118134
2019-04-19-08-31,0.14707066118717194
2019-04-19-08-32,0.14873939752578735
2019-04-19-08-33,0.18645818531513214
2019-04-19-08-34,0.14968061447143555
2019-04-19-08-35,0.17085795104503632
2019-04-19-08-36,0.1425359547138214
2019-04-19-08-37,0.14013032615184784
2019-04-19-08-38,0.1531529426574707
2019-04-19-08-39,0.141009122133255
2019-04-19-08-40,0.1468401551246643
2019-04-19-08-41,0.13265535235404968
2019-04-19-08-42,0.14061987400054932
2019-04-19-08-43,0.14698240160942078
2019-04-19-08-44,0.1839573085308075
2019-04-19-08-45,0.15548160672187805
2019-04-19-08-46,0.14119622111320496
2019-04-19-08-47,0.16044984757900238
2019-04-19-08-48,0.14060573279857635
2019-04-19-08-49,0.141642227768898
2019-04-19-08-50,0.1496065855026245
2019-04-19-08-51,0.14955095946788788
2019-04-19-08-52,0.13872747123241425
2019-04-19-08-53,0.1416168212890625
2019-04-19-08-54,0.1513552963733673
2019-04-19-08-55,0.1428254246711731
2019-04-19-08-56,0.17804929614067078
2019-04-19-08-57,0.16591458022594452
2019-04-19-08-58,0.14308544993400574
2019-04-19-08-59,0.16407357156276703
2019-04-19-09-00,0.14598824083805084
2019-04-19-09-01,0.1471286416053772
2019-04-19-09-02,0.1362144947052002
2019-04-19-09-03,0.15318183600902557
2019-04-19-09-04,0.14969009160995483
2019-04-19-09-05,0.15419605374336243
2019-04-19-09-06,0.17906275391578674
2019-04-19-09-07,0.1552334427833557
2019-04-19-09-08,0.1751181185245514
2019-04-19-09-09,0.18891465663909912
2019-04-19-09-10,0.16167835891246796
2019-04-19-09-11,0.14878271520137787
2019-04-19-09-12,0.1536337286233902
2019-04-19-09-13,0.143949493765831
2019-04-19-09-14,0.14639431238174438
2019-04-19-09-15,0.15763568878173828
2019-04-19-09-16,0.15704679489135742
2019-04-19-09-17,0.18358929455280304
2019-04-19-09-18,0.1948409080505371
2019-04-19-09-19,0.1397543102502823
2019-04-19-09-20,0.15114054083824158
2019-04-19-09-21,0.1546933948993683
2019-04-19-09-22,0.14434899389743805
2019-04-19-09-23,0.15570490062236786
2019-04-19-09-24,0.17010927200317383
2019-04-19-09-25,0.15052591264247894
2019-04-19-09-26,0.1465359628200531
2019-04-19-09-27,0.18260999023914337
2019-04-19-09-28,0.15984533727169037
2019-04-19-09-29,0.1386786550283432
2019-04-19-09-30,0.21396851539611816
2019-04-19-09-31,0.1801975965499878
2019-04-19-09-32,0.1698082834482193
2019-04-19-09-33,0.17174997925758362
2019-04-19-09-34,0.16125859320163727
2019-04-19-09-35,0.15354198217391968
2019-04-19-09-36,0.17780786752700806
2019-04-19-09-37,0.1448623687028885
2019-04-19-09-38,0.13644306361675262
2019-04-19-09-39,0.15792813897132874
2019-04-19-09-40,0.15188704431056976
2019-04-19-09-41,0.15402156114578247
2019-04-19-09-42,0.15217316150665283
2019-04-19-09-43,0.15805009007453918
2019-04-19-09-44,0.18465104699134827
2019-04-19-09-45,0.19834399223327637
2019-04-19-09-46,0.1752801239490509
2019-04-19-09-47,0.1422647386789322
2019-04-19-09-48,0.1522582322359085
2019-04-19-09-49,0.14969676733016968
2019-04-19-09-50,0.14238962531089783
2019-04-19-09-51,0.1533685177564621
2019-04-19-09-52,0.14053799211978912
2019-04-19-09-53,0.15176671743392944
2019-04-19-09-54,0.18716320395469666
2019-04-19-09-55,0.15590812265872955
2019-04-19-09-56,0.16828249394893646
2019-04-19-09-57,0.1724810004234314
2019-04-19-09-58,0.21566346287727356
2019-04-19-09-59,0.18264147639274597
2019-04-19-10-00,0.18613985180854797
2019-04-19-10-01,0.1612842082977295
2019-04-19-10-02,0.15123015642166138
2019-04-19-10-03,0.1676386296749115
2019-04-19-10-04,0.15672825276851654
2019-04-19-10-05,0.16205385327339172
2019-04-19-10-06,0.1860848367214203
2019-04-19-10-07,0.17683249711990356
2019-04-19-10-08,0.2017916887998581
2019-04-19-10-09,0.1811182051897049
2019-04-19-10-10,0.17184263467788696
2019-04-19-10-11,0.168015718460083
2019-04-19-10-12,0.19379206001758575
2019-04-19-10-13,0.15491144359111786
2019-04-19-10-14,0.18662460148334503
2019-04-19-10-15,0.14299724996089935
2019-04-19-10-16,0.15545889735221863
2019-04-19-10-17,0.1623041182756424
2019-04-19-10-18,0.15058201551437378
2019-04-19-10-19,0.18534675240516663
2019-04-19-10-20,0.1683715134859085
2019-04-19-10-21,0.16292068362236023
2019-04-19-10-22,0.1620091199874878
2019-04-19-10-23,0.15805689990520477
2019-04-19-10-24,0.15318050980567932
2019-04-19-10-25,0.19454991817474365
2019-04-19-10-26,0.14806164801120758
2019-04-19-10-27,0.14622218906879425
2019-04-19-10-28,0.16866964101791382
2019-04-19-10-29,0.15777891874313354
2019-04-19-10-30,0.1764407753944397
2019-04-19-10-31,0.14399194717407227
2019-04-19-10-32,0.14973844587802887
2019-04-19-10-33,0.16615602374076843
2019-04-19-10-34,0.1436765491962433
2019-04-19-10-35,0.1481466442346573
2019-04-19-10-36,0.1460868865251541
2019-04-19-10-37,0.14856399595737457
2019-04-19-10-38,0.1839473992586136
2019-04-19-10-39,0.18312054872512817
2019-04-19-10-40,0.19005221128463745
2019-04-19-10-41,0.15003901720046997
2019-04-19-10-42,0.1390690803527832
2019-04-19-10-43,0.14787127077579498
2019-04-19-10-44,0.14134900271892548
2019-04-19-10-45,0.15558813512325287
2019-04-19-10-46,0.19375181198120117
2019-04-19-10-47,0.1396167278289795
2019-04-19-10-48,0.16190305352210999
2019-04-19-10-49,0.1594192087650299
2019-04-19-10-50,0.16828449070453644
2019-04-19-10-51,0.20848624408245087
2019-04-19-10-52,0.21325866878032684
2019-04-19-10-53,0.1727522760629654
2019-04-19-10-54,0.17611511051654816
2019-04-19-10-55,0.16416631639003754
2019-04-19-10-56,0.13922563195228577
2019-04-19-10-57,0.14955943822860718
2019-04-19-10-58,0.18449315428733826
2019-04-19-10-59,0.14972059428691864
2019-04-19-11-00,0.1584455817937851
2019-04-19-11-01,0.18182729184627533
2019-04-19-11-02,0.16845397651195526
2019-04-19-11-03,0.17382925748825073
2019-04-19-11-04,0.16854600608348846
2019-04-19-11-05,0.18082892894744873
2019-04-19-11-06,0.1869271695613861
2019-04-19-11-07,0.16217432916164398
2019-04-19-11-08,0.14275692403316498
2019-04-19-11-09,0.15710988640785217
2019-04-19-11-10,0.15934455394744873
2019-04-19-11-11,0.16080908477306366
2019-04-19-11-12,0.20179738104343414
2019-04-19-11-13,0.18110893666744232
2019-04-19-11-14,0.17387430369853973
2019-04-19-11-15,0.16226014494895935
2019-04-19-11-16,0.16221055388450623
2019-04-19-11-17,0.14963993430137634
2019-04-19-11-18,0.16567502915859222
2019-04-19-11-19,0.17714087665081024
2019-04-19-11-20,0.145644873380661
2019-04-19-11-21,0.1424855887889862
2019-04-19-11-22,0.15996308624744415
2019-04-19-11-23,0.17400671541690826
2019-04-19-11-24,0.15875616669654846
2019-04-19-11-25,0.16365887224674225
2019-04-19-11-26,0.1562192738056183
2019-04-19-11-27,0.1712876409292221
2019-04-19-11-28,0.1592128574848175
2019-04-19-11-29,0.14686381816864014
2019-04-19-11-30,0.17149654030799866
2019-04-19-11-31,0.17830735445022583
2019-04-19-11-32,0.17193922400474548
2019-04-19-11-33,0.18103858828544617
2019-04-19-11-34,0.17515043914318085
2019-04-19-11-35,0.19312359392642975
2019-04-19-11-36,0.21398110687732697
2019-04-19-11-37,0.21476663649082184
2019-04-19-11-38,0.20412617921829224
2019-04-19-11-39,0.14367158710956573
2019-04-19-11-40,0.2280670404434204
2019-04-19-11-41,0.17058682441711426
2019-04-19-11-42,0.1630292683839798
2019-04-19-11-43,0.19444876909255981
2019-04-19-11-44,0.13681282103061676
2019-04-19-11-45,0.14934903383255005
2019-04-19-11-46,0.15058477222919464
2019-04-19-11-47,0.15616771578788757
2019-04-19-11-48,0.1957608163356781
2019-04-19-11-49,0.17504097521305084
2019-04-19-11-50,0.18047213554382324
2019-04-19-11-51,0.1797941029071808
2019-04-19-11-52,0.18375824391841888
2019-04-19-11-53,0.18304546177387238
2019-04-19-11-54,0.17293767631053925
2019-04-19-11-55,0.14431194961071014
2019-04-19-11-56,0.14081548154354095
2019-04-19-11-57,0.15517570078372955
2019-04-19-11-58,0.1408407837152481
2019-04-19-11-59,0.15358677506446838
2019-04-19-12-00,0.13632923364639282
2019-04-19-12-01,0.14152215421199799
2019-04-19-12-02,0.1501794010400772
2019-04-19-12-03,0.14852868020534515
2019-04-19-12-04,0.1621147096157074
2019-04-19-12-05,0.17727355659008026
2019-04-19-12-06,0.18140153586864471
2019-04-19-12-07,0.19396032392978668
2019-04-19-12-09,0.1803060621023178
2019-04-19-12-10,0.18265236914157867
2019-04-19-12-11,0.26573482155799866
2019-04-19-12-12,0.1933007389307022
2019-04-19-12-13,0.2037324458360672
2019-04-19-12-14,0.17798246443271637
2019-04-19-12-15,0.14691703021526337
2019-04-19-12-16,0.1415848433971405
2019-04-19-12-17,0.15042619407176971
2019-04-19-12-18,0.15101175010204315
2019-04-19-12-19,0.16742902994155884
